GO.ID,Term,Annotated,Significant,Expected,classic
GO:0045214,sarcomere organization,23,0,0.42,1.00000
GO:0045314,regulation of compound eye photoreceptor...,1,0,0.02,1.00000
GO:0045444,fat cell differentiation,4,0,0.07,1.00000
GO:0045445,myoblast differentiation,1,0,0.02,1.00000
GO:0045451,pole plasm oskar mRNA localization,3,0,0.05,1.00000
GO:0045453,bone resorption,1,0,0.02,1.00000
GO:0045454,cell redox homeostasis,1,0,0.02,1.00000
GO:0045466,R7 cell differentiation,3,0,0.05,1.00000
GO:0045467,R7 cell development,3,0,0.05,1.00000
GO:0045471,response to ethanol,3,0,0.05,1.00000
GO:0045494,photoreceptor cell maintenance,3,0,0.05,1.00000
GO:0045579,positive regulation of B cell differenti...,2,0,0.04,1.00000
GO:0045586,regulation of gamma-delta T cell differe...,2,0,0.04,1.00000
GO:0045588,positive regulation of gamma-delta T cel...,2,0,0.04,1.00000
GO:0045598,regulation of fat cell differentiation,4,0,0.07,1.00000
GO:0045599,negative regulation of fat cell differen...,4,0,0.07,1.00000
GO:0045610,regulation of hemocyte differentiation,1,0,0.02,1.00000
GO:0045611,negative regulation of hemocyte differen...,1,0,0.02,1.00000
GO:0045613,regulation of plasmatocyte differentiati...,1,0,0.02,1.00000
GO:0045614,negative regulation of plasmatocyte diff...,1,0,0.02,1.00000
GO:0045638,negative regulation of myeloid cell diff...,2,0,0.04,1.00000
GO:0045639,positive regulation of myeloid cell diff...,2,0,0.04,1.00000
GO:0045646,regulation of erythrocyte differentiatio...,2,0,0.04,1.00000
GO:0045647,negative regulation of erythrocyte diffe...,2,0,0.04,1.00000
GO:0045648,positive regulation of erythrocyte diffe...,2,0,0.04,1.00000
GO:0045664,regulation of neuron differentiation,2,0,0.04,1.00000
GO:0045665,negative regulation of neuron differenti...,1,0,0.02,1.00000
GO:0045669,positive regulation of osteoblast differ...,1,0,0.02,1.00000
GO:0045721,negative regulation of gluconeogenesis,1,0,0.02,1.00000
GO:0045727,positive regulation of translation,2,0,0.04,1.00000
GO:0045730,respiratory burst,1,0,0.02,1.00000
GO:0045738,negative regulation of DNA repair,1,0,0.02,1.00000
GO:0045740,positive regulation of DNA replication,6,0,0.11,1.00000
GO:0045778,positive regulation of ossification,1,0,0.02,1.00000
GO:0045814,negative regulation of gene expression, ...,8,0,0.15,1.00000
GO:0045815,positive regulation of gene expression, ...,1,0,0.02,1.00000
GO:0045860,positive regulation of protein kinase ac...,14,0,0.26,1.00000
GO:0045861,negative regulation of proteolysis,10,0,0.18,1.00000
GO:0045862,positive regulation of proteolysis,6,0,0.11,1.00000
GO:0045879,negative regulation of smoothened signal...,1,0,0.02,1.00000
GO:0045880,positive regulation of smoothened signal...,2,0,0.04,1.00000
GO:0045886,negative regulation of synaptic growth a...,1,0,0.02,1.00000
GO:0045898,regulation of RNA polymerase II transcri...,1,0,0.02,1.00000
GO:0045899,positive regulation of RNA polymerase II...,1,0,0.02,1.00000
GO:0045903,positive regulation of translational fid...,1,0,0.02,1.00000
GO:0045910,negative regulation of DNA recombination,1,0,0.02,1.00000
GO:0045912,negative regulation of carbohydrate meta...,1,0,0.02,1.00000
GO:0045926,negative regulation of growth,2,0,0.04,1.00000
GO:0045927,positive regulation of growth,4,0,0.07,1.00000
GO:0045943,positive regulation of transcription by ...,2,0,0.04,1.00000
GO:0045947,negative regulation of translational ini...,1,0,0.02,1.00000
GO:0045948,positive regulation of translational ini...,1,0,0.02,1.00000
GO:0045954,positive regulation of natural killer ce...,7,0,0.13,1.00000
GO:0045995,regulation of embryonic development,2,0,0.04,1.00000
GO:0046006,regulation of activated T cell prolifera...,2,0,0.04,1.00000
GO:0046034,ATP metabolic process,4,0,0.07,1.00000
GO:0046040,IMP metabolic process,1,0,0.02,1.00000
GO:0046058,cAMP metabolic process,1,0,0.02,1.00000
GO:0046323,glucose import,9,0,0.16,1.00000
GO:0046324,regulation of glucose import,9,0,0.16,1.00000
GO:0046328,regulation of JNK cascade,2,0,0.04,1.00000
GO:0046329,negative regulation of JNK cascade,2,0,0.04,1.00000
GO:0046331,lateral inhibition,1,0,0.02,1.00000
GO:0046339,diacylglycerol metabolic process,3,0,0.05,1.00000
GO:0046348,amino sugar catabolic process,2,0,0.04,1.00000
GO:0046364,monosaccharide biosynthetic process,7,0,0.13,1.00000
GO:0046365,monosaccharide catabolic process,1,0,0.02,1.00000
GO:0046390,ribose phosphate biosynthetic process,3,0,0.05,1.00000
GO:0046449,creatinine metabolic process,2,0,0.04,1.00000
GO:0046456,icosanoid biosynthetic process,1,0,0.02,1.00000
GO:0046457,prostanoid biosynthetic process,1,0,0.02,1.00000
GO:0046466,membrane lipid catabolic process,1,0,0.02,1.00000
GO:0046467,membrane lipid biosynthetic process,4,0,0.07,1.00000
GO:0046474,glycerophospholipid biosynthetic process,4,0,0.07,1.00000
GO:0046488,phosphatidylinositol metabolic process,5,0,0.09,1.00000
GO:0046501,protoporphyrinogen IX metabolic process,5,0,0.09,1.00000
GO:0046530,photoreceptor cell differentiation,9,0,0.16,1.00000
GO:0046532,regulation of photoreceptor cell differe...,1,0,0.02,1.00000
GO:0046543,development of secondary female sexual c...,2,0,0.04,1.00000
GO:0046544,development of secondary male sexual cha...,2,0,0.04,1.00000
GO:0046545,development of primary female sexual cha...,5,0,0.09,1.00000
GO:0046599,regulation of centriole replication,8,0,0.15,1.00000
GO:0046600,negative regulation of centriole replica...,8,0,0.15,1.00000
GO:0046605,regulation of centrosome cycle,9,0,0.16,1.00000
GO:0046606,negative regulation of centrosome cycle,8,0,0.15,1.00000
GO:0046626,regulation of insulin receptor signaling...,1,0,0.02,1.00000
GO:0046627,negative regulation of insulin receptor ...,1,0,0.02,1.00000
GO:0046629,gamma-delta T cell activation,2,0,0.04,1.00000
GO:0046643,regulation of gamma-delta T cell activat...,2,0,0.04,1.00000
GO:0046645,positive regulation of gamma-delta T cel...,2,0,0.04,1.00000
GO:0046660,female sex differentiation,5,0,0.09,1.00000
GO:0046683,response to organophosphorus,5,0,0.09,1.00000
GO:0046700,heterocycle catabolic process,13,0,0.24,1.00000
GO:0046777,protein autophosphorylation,16,0,0.29,1.00000
GO:0046782,regulation of viral transcription,2,0,0.04,1.00000
GO:0046834,lipid phosphorylation,3,0,0.05,1.00000
GO:0046839,phospholipid dephosphorylation,1,0,0.02,1.00000
GO:0046847,filopodium assembly,7,0,0.13,1.00000
GO:0046849,bone remodeling,1,0,0.02,1.00000
GO:0046856,phosphatidylinositol dephosphorylation,1,0,0.02,1.00000
GO:0046874,quinolinate metabolic process,2,0,0.04,1.00000
GO:0046887,positive regulation of hormone secretion,1,0,0.02,1.00000
GO:0046902,regulation of mitochondrial membrane per...,2,0,0.04,1.00000
GO:0046931,pore complex assembly,3,0,0.05,1.00000
GO:0046942,carboxylic acid transport,2,0,0.04,1.00000
GO:0047496,vesicle transport along microtubule,15,0,0.27,1.00000
GO:0048002,antigen processing and presentation of p...,2,0,0.04,1.00000
GO:0048008,platelet-derived growth factor receptor ...,1,0,0.02,1.00000
GO:0048009,insulin-like growth factor receptor sign...,1,0,0.02,1.00000
GO:0048012,hepatocyte growth factor receptor signal...,1,0,0.02,1.00000
GO:0048016,inositol phosphate-mediated signaling,1,0,0.02,1.00000
GO:0048025,negative regulation of mRNA splicing, vi...,2,0,0.04,1.00000
GO:0048026,positive regulation of mRNA splicing, vi...,1,0,0.02,1.00000
GO:0048041,focal adhesion assembly,2,0,0.04,1.00000
GO:0048048,embryonic eye morphogenesis,1,0,0.02,1.00000
GO:0048070,regulation of developmental pigmentation,3,0,0.05,1.00000
GO:0048087,positive regulation of developmental pig...,3,0,0.05,1.00000
GO:0048102,autophagic cell death,1,0,0.02,1.00000
GO:0048167,regulation of synaptic plasticity,3,0,0.05,1.00000
GO:0048213,Golgi vesicle prefusion complex stabiliz...,2,0,0.04,1.00000
GO:0048239,negative regulation of DNA recombination...,1,0,0.02,1.00000
GO:0048262,determination of dorsal/ventral asymmetr...,2,0,0.04,1.00000
GO:0048263,determination of dorsal identity,2,0,0.04,1.00000
GO:0048264,determination of ventral identity,2,0,0.04,1.00000
GO:0048278,vesicle docking,11,0,0.2,1.00000
GO:0048332,mesoderm morphogenesis,10,0,0.18,1.00000
GO:0048333,mesodermal cell differentiation,4,0,0.07,1.00000
GO:0048339,paraxial mesoderm development,6,0,0.11,1.00000
GO:0048340,paraxial mesoderm morphogenesis,6,0,0.11,1.00000
GO:0048341,paraxial mesoderm formation,6,0,0.11,1.00000
GO:0048469,cell maturation,29,0,0.53,1.00000
GO:0048488,synaptic vesicle endocytosis,3,0,0.05,1.00000
GO:0048489,synaptic vesicle transport,4,0,0.07,1.00000
GO:0048490,anterograde synaptic vesicle transport,3,0,0.05,1.00000
GO:0048524,positive regulation of viral process,8,0,0.15,1.00000
GO:0048537,mucosa-associated lymphoid tissue develo...,2,0,0.04,1.00000
GO:0048541,Peyer's patch development,2,0,0.04,1.00000
GO:0048542,lymph gland development,1,0,0.02,1.00000
GO:0048562,embryonic organ morphogenesis,5,0,0.09,1.00000
GO:0048568,embryonic organ development,6,0,0.11,1.00000
GO:0048570,notochord morphogenesis,4,0,0.07,1.00000
GO:0048588,developmental cell growth,2,0,0.04,1.00000
GO:0048589,developmental growth,18,0,0.33,1.00000
GO:0048593,camera-type eye morphogenesis,1,0,0.02,1.00000
GO:0048599,oocyte development,13,0,0.24,1.00000
GO:0048625,myoblast fate commitment,1,0,0.02,1.00000
GO:0048638,regulation of developmental growth,4,0,0.07,1.00000
GO:0048639,positive regulation of developmental gro...,2,0,0.04,1.00000
GO:0048640,negative regulation of developmental gro...,1,0,0.02,1.00000
GO:0048644,muscle organ morphogenesis,23,0,0.42,1.00000
GO:0048675,axon extension,1,0,0.02,1.00000
GO:0048705,skeletal system morphogenesis,4,0,0.07,1.00000
GO:0048709,oligodendrocyte differentiation,7,0,0.13,1.00000
GO:0048736,appendage development,5,0,0.09,1.00000
GO:0048737,imaginal disc-derived appendage developm...,1,0,0.02,1.00000
GO:0048749,compound eye development,4,0,0.07,1.00000
GO:0048753,pigment granule organization,1,0,0.02,1.00000
GO:0048757,pigment granule maturation,8,0,0.15,1.00000
GO:0048771,tissue remodeling,2,0,0.04,1.00000
GO:0048821,erythrocyte development,6,0,0.11,1.00000
GO:0048854,brain morphogenesis,2,0,0.04,1.00000
GO:0048859,formation of anatomical boundary,1,0,0.02,1.00000
GO:0048871,multicellular organismal homeostasis,7,0,0.13,1.00000
GO:0048875,chemical homeostasis within a tissue,1,0,0.02,1.00000
GO:0050000,chromosome localization,3,0,0.05,1.00000
GO:0050434,positive regulation of viral transcripti...,2,0,0.04,1.00000
GO:0050657,nucleic acid transport,11,0,0.2,1.00000
GO:0050658,RNA transport,11,0,0.2,1.00000
GO:0050665,hydrogen peroxide biosynthetic process,1,0,0.02,1.00000
GO:0050670,regulation of lymphocyte proliferation,5,0,0.09,1.00000
GO:0050671,positive regulation of lymphocyte prolif...,2,0,0.04,1.00000
GO:0050672,negative regulation of lymphocyte prolif...,3,0,0.05,1.00000
GO:0050685,positive regulation of mRNA processing,1,0,0.02,1.00000
GO:0050686,negative regulation of mRNA processing,2,0,0.04,1.00000
GO:0050688,regulation of defense response to virus,7,0,0.13,1.00000
GO:0050691,regulation of defense response to virus ...,7,0,0.13,1.00000
GO:0050714,positive regulation of protein secretion,1,0,0.02,1.00000
GO:0050727,regulation of inflammatory response,5,0,0.09,1.00000
GO:0050728,negative regulation of inflammatory resp...,3,0,0.05,1.00000
GO:0050729,positive regulation of inflammatory resp...,2,0,0.04,1.00000
GO:0050730,regulation of peptidyl-tyrosine phosphor...,2,0,0.04,1.00000
GO:0050731,positive regulation of peptidyl-tyrosine...,2,0,0.04,1.00000
GO:0050767,regulation of neurogenesis,12,0,0.22,1.00000
GO:0050768,negative regulation of neurogenesis,8,0,0.15,1.00000
GO:0050770,regulation of axonogenesis,2,0,0.04,1.00000
GO:0050771,negative regulation of axonogenesis,2,0,0.04,1.00000
GO:0050773,regulation of dendrite development,1,0,0.02,1.00000
GO:0050792,regulation of viral process,8,0,0.15,1.00000
GO:0050795,regulation of behavior,1,0,0.02,1.00000
GO:0050798,activated T cell proliferation,2,0,0.04,1.00000
GO:0050803,regulation of synapse structure or activ...,3,0,0.05,1.00000
GO:0050804,modulation of chemical synaptic transmis...,3,0,0.05,1.00000
GO:0050806,positive regulation of synaptic transmis...,1,0,0.02,1.00000
GO:0050807,regulation of synapse organization,3,0,0.05,1.00000
GO:0050821,protein stabilization,1,0,0.02,1.00000
GO:0050832,defense response to fungus,3,0,0.05,1.00000
GO:0050848,regulation of calcium-mediated signaling,8,0,0.15,1.00000
GO:0050850,positive regulation of calcium-mediated ...,8,0,0.15,1.00000
GO:0050869,negative regulation of B cell activation,3,0,0.05,1.00000
GO:0050871,positive regulation of B cell activation,2,0,0.04,1.00000
GO:0050885,neuromuscular process controlling balanc...,5,0,0.09,1.00000
GO:0050886,endocrine process,1,0,0.02,1.00000
GO:0050890,cognition,9,0,0.16,1.00000
GO:0050891,multicellular organismal water homeostas...,2,0,0.04,1.00000
GO:0050900,leukocyte migration,6,0,0.11,1.00000
GO:0050920,regulation of chemotaxis,1,0,0.02,1.00000
GO:0050921,positive regulation of chemotaxis,1,0,0.02,1.00000
GO:0050932,regulation of pigment cell differentiati...,3,0,0.05,1.00000
GO:0050942,positive regulation of pigment cell diff...,3,0,0.05,1.00000
GO:0051017,actin filament bundle assembly,8,0,0.15,1.00000
GO:0051028,mRNA transport,11,0,0.2,1.00000
GO:0051051,negative regulation of transport,1,0,0.02,1.00000
GO:0051053,negative regulation of DNA metabolic pro...,6,0,0.11,1.00000
GO:0051091,positive regulation of DNA-binding trans...,9,0,0.16,1.00000
GO:0051092,positive regulation of NF-kappaB transcr...,7,0,0.13,1.00000
GO:0051099,positive regulation of binding,8,0,0.15,1.00000
GO:0051100,negative regulation of binding,8,0,0.15,1.00000
GO:0051101,regulation of DNA binding,14,0,0.26,1.00000
GO:0051103,DNA ligation involved in DNA repair,4,0,0.07,1.00000
GO:0051123,RNA polymerase II preinitiation complex ...,1,0,0.02,1.00000
GO:0051124,synaptic growth at neuromuscular junctio...,3,0,0.05,1.00000
GO:0051147,regulation of muscle cell differentiatio...,1,0,0.02,1.00000
GO:0051148,negative regulation of muscle cell diffe...,1,0,0.02,1.00000
GO:0051168,nuclear export,1,0,0.02,1.00000
GO:0051170,import into nucleus,8,0,0.15,1.00000
GO:0051216,cartilage development,2,0,0.04,1.00000
GO:0051222,positive regulation of protein transport,6,0,0.11,1.00000
GO:0051225,spindle assembly,13,0,0.24,1.00000
GO:0051231,spindle elongation,4,0,0.07,1.00000
GO:0051236,establishment of RNA localization,18,0,0.33,1.00000
GO:0051255,spindle midzone assembly,4,0,0.07,1.00000
GO:0051256,mitotic spindle midzone assembly,4,0,0.07,1.00000
GO:0051262,protein tetramerization,11,0,0.2,1.00000
GO:0051289,protein homotetramerization,2,0,0.04,1.00000
GO:0051290,protein heterotetramerization,7,0,0.13,1.00000
GO:0051292,nuclear pore complex assembly,2,0,0.04,1.00000
GO:0051294,establishment of spindle orientation,2,0,0.04,1.00000
GO:0051303,establishment of chromosome localization,3,0,0.05,1.00000
GO:0051307,meiotic chromosome separation,1,0,0.02,1.00000
GO:0051346,negative regulation of hydrolase activit...,11,0,0.2,1.00000
GO:0051347,positive regulation of transferase activ...,16,0,0.29,1.00000
GO:0051384,response to glucocorticoid,1,0,0.02,1.00000
GO:0051403,stress-activated MAPK cascade,2,0,0.04,1.00000
GO:0051409,response to nitrosative stress,3,0,0.05,1.00000
GO:0051453,regulation of intracellular pH,1,0,0.02,1.00000
GO:0051489,regulation of filopodium assembly,1,0,0.02,1.00000
GO:0051491,positive regulation of filopodium assemb...,1,0,0.02,1.00000
GO:0051492,regulation of stress fiber assembly,8,0,0.15,1.00000
GO:0051496,positive regulation of stress fiber asse...,8,0,0.15,1.00000
GO:0051560,mitochondrial calcium ion homeostasis,2,0,0.04,1.00000
GO:0051568,histone H3-K4 methylation,5,0,0.09,1.00000
GO:0051591,response to cAMP,5,0,0.09,1.00000
GO:0051592,response to calcium ion,5,0,0.09,1.00000
GO:0051595,response to methylglyoxal,6,0,0.11,1.00000
GO:0051604,protein maturation,9,0,0.16,1.00000
GO:0051607,defense response to virus,13,0,0.24,1.00000
GO:0051668,localization within membrane,3,0,0.05,1.00000
GO:0051693,actin filament capping,7,0,0.13,1.00000
GO:0051701,biological process involved in interacti...,7,0,0.13,1.00000
GO:0051702,biological process involved in interacti...,7,0,0.13,1.00000
GO:0051703,biological process involved in intraspec...,2,0,0.04,1.00000
GO:0051775,response to redox state,4,0,0.07,1.00000
GO:0051817,modulation of process of other organism ...,7,0,0.13,1.00000
GO:0051851,modulation by host of symbiont process,7,0,0.13,1.00000
GO:0051865,protein autoubiquitination,6,0,0.11,1.00000
GO:0051881,regulation of mitochondrial membrane pot...,2,0,0.04,1.00000
GO:0051893,regulation of focal adhesion assembly,2,0,0.04,1.00000
GO:0051894,positive regulation of focal adhesion as...,1,0,0.02,1.00000
GO:0051895,negative regulation of focal adhesion as...,1,0,0.02,1.00000
GO:0051896,regulation of protein kinase B signaling,1,0,0.02,1.00000
GO:0051897,positive regulation of protein kinase B ...,1,0,0.02,1.00000
GO:0051899,membrane depolarization,2,0,0.04,1.00000
GO:0051938,L-glutamate import,2,0,0.04,1.00000
GO:0051960,regulation of nervous system development,13,0,0.24,1.00000
GO:0051961,negative regulation of nervous system de...,9,0,0.16,1.00000
GO:0051963,regulation of synapse assembly,1,0,0.02,1.00000
GO:0051964,negative regulation of synapse assembly,1,0,0.02,1.00000
GO:0052040,modulation by symbiont of host programme...,1,0,0.02,1.00000
GO:0052126,movement in host environment,6,0,0.11,1.00000
GO:0052547,regulation of peptidase activity,6,0,0.11,1.00000
GO:0052548,regulation of endopeptidase activity,6,0,0.11,1.00000
GO:0055067,monovalent inorganic cation homeostasis,1,0,0.02,1.00000
GO:0055069,zinc ion homeostasis,2,0,0.04,1.00000
GO:0055086,nucleobase-containing small molecule met...,9,0,0.16,1.00000
GO:0055088,lipid homeostasis,1,0,0.02,1.00000
GO:0055090,acylglycerol homeostasis,1,0,0.02,1.00000
GO:0055108,Golgi to transport vesicle transport,7,0,0.13,1.00000
GO:0055129,L-proline biosynthetic process,5,0,0.09,1.00000
GO:0060009,Sertoli cell development,1,0,0.02,1.00000
GO:0060021,roof of mouth development,1,0,0.02,1.00000
GO:0060042,retina morphogenesis in camera-type eye,1,0,0.02,1.00000
GO:0060071,Wnt signaling pathway, planar cell polar...,7,0,0.13,1.00000
GO:0060075,regulation of resting membrane potential,2,0,0.04,1.00000
GO:0060078,regulation of postsynaptic membrane pote...,4,0,0.07,1.00000
GO:0060079,excitatory postsynaptic potential,1,0,0.02,1.00000
GO:0060137,maternal process involved in parturition,4,0,0.07,1.00000
GO:0060159,regulation of dopamine receptor signalin...,6,0,0.11,1.00000
GO:0060173,limb development,4,0,0.07,1.00000
GO:0060191,regulation of lipase activity,2,0,0.04,1.00000
GO:0060193,positive regulation of lipase activity,2,0,0.04,1.00000
GO:0060259,regulation of feeding behavior,1,0,0.02,1.00000
GO:0060260,regulation of transcription initiation f...,1,0,0.02,1.00000
GO:0060261,positive regulation of transcription ini...,1,0,0.02,1.00000
GO:0060263,regulation of respiratory burst,1,0,0.02,1.00000
GO:0060281,regulation of oocyte development,1,0,0.02,1.00000
GO:0060282,positive regulation of oocyte developmen...,1,0,0.02,1.00000
GO:0060291,long-term synaptic potentiation,1,0,0.02,1.00000
GO:0060326,cell chemotaxis,2,0,0.04,1.00000
GO:0060343,trabecula formation,1,0,0.02,1.00000
GO:0060346,bone trabecula formation,1,0,0.02,1.00000
GO:0060348,bone development,6,0,0.11,1.00000
GO:0060349,bone morphogenesis,3,0,0.05,1.00000
GO:0060350,endochondral bone morphogenesis,1,0,0.02,1.00000
GO:0060396,growth hormone receptor signaling pathwa...,2,0,0.04,1.00000
GO:0060397,growth hormone receptor signaling pathwa...,2,0,0.04,1.00000
GO:0060416,response to growth hormone,2,0,0.04,1.00000
GO:0060485,mesenchyme development,6,0,0.11,1.00000
GO:0060537,muscle tissue development,5,0,0.09,1.00000
GO:0060538,skeletal muscle organ development,5,0,0.09,1.00000
GO:0060560,developmental growth involved in morphog...,6,0,0.11,1.00000
GO:0060581,cell fate commitment involved in pattern...,1,0,0.02,1.00000
GO:0060582,cell fate determination involved in patt...,1,0,0.02,1.00000
GO:0060606,tube closure,10,0,0.18,1.00000
GO:0060810,intracellular mRNA localization involved...,3,0,0.05,1.00000
GO:0060811,intracellular mRNA localization involved...,3,0,0.05,1.00000
GO:0060986,endocrine hormone secretion,1,0,0.02,1.00000
GO:0060993,kidney morphogenesis,1,0,0.02,1.00000
GO:0061013,regulation of mRNA catabolic process,1,0,0.02,1.00000
GO:0061035,regulation of cartilage development,2,0,0.04,1.00000
GO:0061053,somite development,10,0,0.18,1.00000
GO:0061077,chaperone-mediated protein folding,9,0,0.16,1.00000
GO:0061083,regulation of protein refolding,2,0,0.04,1.00000
GO:0061084,negative regulation of protein refolding,2,0,0.04,1.00000
GO:0061136,regulation of proteasomal protein catabo...,8,0,0.15,1.00000
GO:0061180,mammary gland epithelium development,2,0,0.04,1.00000
GO:0061326,renal tubule development,2,0,0.04,1.00000
GO:0061383,trabecula morphogenesis,1,0,0.02,1.00000
GO:0061400,positive regulation of transcription fro...,2,0,0.04,1.00000
GO:0061418,regulation of transcription from RNA pol...,8,0,0.15,1.00000
GO:0061428,negative regulation of transcription fro...,6,0,0.11,1.00000
GO:0061430,bone trabecula morphogenesis,1,0,0.02,1.00000
GO:0061433,cellular response to caloric restriction,6,0,0.11,1.00000
GO:0061448,connective tissue development,2,0,0.04,1.00000
GO:0061450,trophoblast cell migration,1,0,0.02,1.00000
GO:0061512,protein localization to cilium,5,0,0.09,1.00000
GO:0061515,myeloid cell development,6,0,0.11,1.00000
GO:0061572,actin filament bundle organization,8,0,0.15,1.00000
GO:0061641,CENP-A containing chromatin organization,2,0,0.04,1.00000
GO:0061724,lipophagy,2,0,0.04,1.00000
GO:0061726,mitochondrion disassembly,2,0,0.04,1.00000
GO:0061732,mitochondrial acetyl-CoA biosynthetic pr...,1,0,0.02,1.00000
GO:0061771,response to caloric restriction,6,0,0.11,1.00000
GO:0061820,telomeric D-loop disassembly,1,0,0.02,1.00000
GO:0061912,selective autophagy,2,0,0.04,1.00000
GO:0061919,process utilizing autophagic mechanism,31,0,0.57,1.00000
GO:0062014,negative regulation of small molecule me...,1,0,0.02,1.00000
GO:0062125,regulation of mitochondrial gene express...,1,0,0.02,1.00000
GO:0062207,regulation of pattern recognition recept...,1,0,0.02,1.00000
GO:0065002,intracellular protein transmembrane tran...,1,0,0.02,1.00000
GO:0070076,histone lysine demethylation,3,0,0.05,1.00000
GO:0070085,glycosylation,10,0,0.18,1.00000
GO:0070129,regulation of mitochondrial translation,1,0,0.02,1.00000
GO:0070131,positive regulation of mitochondrial tra...,1,0,0.02,1.00000
GO:0070162,adiponectin secretion,1,0,0.02,1.00000
GO:0070163,regulation of adiponectin secretion,1,0,0.02,1.00000
GO:0070165,positive regulation of adiponectin secre...,1,0,0.02,1.00000
GO:0070167,regulation of biomineral tissue developm...,1,0,0.02,1.00000
GO:0070169,positive regulation of biomineral tissue...,1,0,0.02,1.00000
GO:0070192,chromosome organization involved in meio...,4,0,0.07,1.00000
GO:0070193,synaptonemal complex organization,1,0,0.02,1.00000
GO:0070198,protein localization to chromosome, telo...,8,0,0.15,1.00000
GO:0070199,establishment of protein localization to...,7,0,0.13,1.00000
GO:0070200,establishment of protein localization to...,7,0,0.13,1.00000
GO:0070206,protein trimerization,6,0,0.11,1.00000
GO:0070208,protein heterotrimerization,5,0,0.09,1.00000
GO:0070212,protein poly-ADP-ribosylation,4,0,0.07,1.00000
GO:0070302,regulation of stress-activated protein k...,2,0,0.04,1.00000
GO:0070303,negative regulation of stress-activated ...,2,0,0.04,1.00000
GO:0070305,response to cGMP,1,0,0.02,1.00000
GO:0070328,triglyceride homeostasis,1,0,0.02,1.00000
GO:0070371,ERK1 and ERK2 cascade,1,0,0.02,1.00000
GO:0070372,regulation of ERK1 and ERK2 cascade,1,0,0.02,1.00000
GO:0070374,positive regulation of ERK1 and ERK2 cas...,1,0,0.02,1.00000
GO:0070417,cellular response to cold,1,0,0.02,1.00000
GO:0070423,nucleotide-binding oligomerization domai...,1,0,0.02,1.00000
GO:0070431,nucleotide-binding oligomerization domai...,1,0,0.02,1.00000
GO:0070444,oligodendrocyte progenitor proliferation,6,0,0.11,1.00000
GO:0070445,regulation of oligodendrocyte progenitor...,6,0,0.11,1.00000
GO:0070446,negative regulation of oligodendrocyte p...,6,0,0.11,1.00000
GO:0070475,rRNA base methylation,1,0,0.02,1.00000
GO:0070525,tRNA threonylcarbamoyladenosine metaboli...,1,0,0.02,1.00000
GO:0070527,platelet aggregation,1,0,0.02,1.00000
GO:0070534,protein K63-linked ubiquitination,1,0,0.02,1.00000
GO:0070535,histone H2A K63-linked ubiquitination,1,0,0.02,1.00000
GO:0070541,response to platinum ion,3,0,0.05,1.00000
GO:0070555,response to interleukin-1,1,0,0.02,1.00000
GO:0070585,protein localization to mitochondrion,4,0,0.07,1.00000
GO:0070613,regulation of protein processing,9,0,0.16,1.00000
GO:0070633,transepithelial transport,2,0,0.04,1.00000
GO:0070663,regulation of leukocyte proliferation,5,0,0.09,1.00000
GO:0070664,negative regulation of leukocyte prolife...,3,0,0.05,1.00000
GO:0070665,positive regulation of leukocyte prolife...,2,0,0.04,1.00000
GO:0070669,response to interleukin-2,2,0,0.04,1.00000
GO:0070670,response to interleukin-4,2,0,0.04,1.00000
GO:0070672,response to interleukin-15,2,0,0.04,1.00000
GO:0070734,histone H3-K27 methylation,1,0,0.02,1.00000
GO:0070816,phosphorylation of RNA polymerase II C-t...,1,0,0.02,1.00000
GO:0070830,bicellular tight junction assembly,1,0,0.02,1.00000
GO:0070841,inclusion body assembly,1,0,0.02,1.00000
GO:0070861,regulation of protein exit from endoplas...,1,0,0.02,1.00000
GO:0070863,positive regulation of protein exit from...,1,0,0.02,1.00000
GO:0070884,regulation of calcineurin-NFAT signaling...,1,0,0.02,1.00000
GO:0070886,positive regulation of calcineurin-NFAT ...,1,0,0.02,1.00000
GO:0070897,transcription preinitiation complex asse...,1,0,0.02,1.00000
GO:0070900,mitochondrial tRNA modification,1,0,0.02,1.00000
GO:0070914,UV-damage excision repair,2,0,0.04,1.00000
GO:0070918,production of small RNA involved in gene...,3,0,0.05,1.00000
GO:0070922,small RNA loading onto RISC,1,0,0.02,1.00000
GO:0070933,histone H4 deacetylation,6,0,0.11,1.00000
GO:0070940,dephosphorylation of RNA polymerase II C...,1,0,0.02,1.00000
GO:0070988,demethylation,3,0,0.05,1.00000
GO:0071044,histone mRNA catabolic process,3,0,0.05,1.00000
GO:0071156,regulation of cell cycle arrest,6,0,0.11,1.00000
GO:0071158,positive regulation of cell cycle arrest,6,0,0.11,1.00000
GO:0071163,DNA replication preinitiation complex as...,1,0,0.02,1.00000
GO:0071166,ribonucleoprotein complex localization,1,0,0.02,1.00000
GO:0071168,protein localization to chromatin,1,0,0.02,1.00000
GO:0071214,cellular response to abiotic stimulus,11,0,0.2,1.00000
GO:0071216,cellular response to biotic stimulus,1,0,0.02,1.00000
GO:0071229,cellular response to acid chemical,1,0,0.02,1.00000
GO:0071230,cellular response to amino acid stimulus,1,0,0.02,1.00000
GO:0071233,cellular response to leucine,1,0,0.02,1.00000
GO:0071241,cellular response to inorganic substance,3,0,0.05,1.00000
GO:0071248,cellular response to metal ion,3,0,0.05,1.00000
GO:0071260,cellular response to mechanical stimulus,1,0,0.02,1.00000
