BPGOterm	statistic	p.value	parameter	method	p.adj	shortFreq	shortPerc	longFreq	longPerc
regulation.of.imaginal.disc.growth	25.0169150785502	5.68295603142113e-07	1	Pearson's Chi-squared test with Yates' continuity correction	1.29621912681126e-05	0	0	31	0.0113494080002343
regulation.of.immune.response	12.4845025528496	0.000410341967171153	1	Pearson's Chi-squared test with Yates' continuity correction	0.00311519966793248	13	0.00549524872341145	45	0.0164749470971143
regulation.of.interleukin.6.production	10.0843941045672	0.00149530322633005	1	Pearson's Chi-squared test with Yates' continuity correction	0.00834912032372476	54	0.0228264177741706	30	0.0109832980647429
regulation.of.intracellular.pH	7.46384020195375	0.00629505744181509	1	Pearson's Chi-squared test with Yates' continuity correction	0.0263509256047268	26	0.0109904974468229	58	0.0212343762585029
regulation.of.intracellular.protein.transport	6.28330263764312	0.0121880752474898	1	Pearson's Chi-squared test with Yates' continuity correction	0.0440797760184058	12	0.00507253728314903	33	0.0120816278712172
regulation.of.JUN.kinase.activity	45.464328744445	1.55444181431661e-11	1	Pearson's Chi-squared test with Yates' continuity correction	1.26754266247691e-09	78	0.0329714923404687	18	0.00658997883884573
regulation.of.keratinocyte.differentiation	6.89554338925828	0.00864108931855073	1	Pearson's Chi-squared test with Yates' continuity correction	0.0332678697545404	0	0	10	0.00366109935491429
regulation.of.lipid.metabolic.process	7.77782155468	0.00528915396857724	1	Pearson's Chi-squared test with Yates' continuity correction	0.0229771196633117	71	0.0300125122586318	125	0.0457637419364287
regulation.of.long.term.neuronal.synaptic.plasticity	11.7846693610933	0.000597204984878063	1	Pearson's Chi-squared test with Yates' continuity correction	0.00397002070258319	12	0.00507253728314903	0	0
regulation.of.lung.blood.pressure	14.5629194491837	0.000135555974243033	1	Pearson's Chi-squared test with Yates' continuity correction	0.00127956766039585	3	0.00126813432078726	27	0.00988496825826859
regulation.of.macroautophagy	39.2405386611694	3.74679577605047e-10	1	Pearson's Chi-squared test with Yates' continuity correction	2.04559105560543e-08	432	0.182611342193365	314	0.114958519744309
regulation.of.mammary.gland.epithelial.cell.proliferation	11.6398378813523	0.00064554228716585	1	Pearson's Chi-squared test with Yates' continuity correction	0.00422566711445809	6	0.00253626864157452	30	0.0109832980647429
regulation.of.MAPKKK.cascade	11.6781698230907	0.00063237708363372	1	Pearson's Chi-squared test with Yates' continuity correction	0.00414477547025319	11	0.00464982584288661	40	0.0146443974196572
regulation.of.megakaryocyte.differentiation	14.0820172931169	0.000175009004138891	1	Pearson's Chi-squared test with Yates' continuity correction	0.00156471465024528	14	0.00591796016367387	0	0
regulation.of.meristem.growth	11.7846693610933	0.000597204984878063	1	Pearson's Chi-squared test with Yates' continuity correction	0.00397002070258319	12	0.00507253728314903	0	0
regulation.of.microtubule.based.movement	7.11376212586056	0.00764944059736648	1	Pearson's Chi-squared test with Yates' continuity correction	0.0306934551569076	76	0.0321260694599439	54	0.0197699365165372
regulation.of.mitochondrial.membrane.permeability	13.2520435364614	0.000272282877554799	1	Pearson's Chi-squared test with Yates' continuity correction	0.00223697369957944	102	0.0431165669067668	66	0.0241632557424343
regulation.of.mitosis	39.3773683354872	3.49322278730788e-10	1	Pearson's Chi-squared test with Yates' continuity correction	1.94861079831131e-08	166	0.0701700990835616	84	0.0307532345812801
regulation.of.mitotic.sister.chromatid.separation	11.0194737670301	0.000901596625655211	1	Pearson's Chi-squared test with Yates' continuity correction	0.00560168750951882	70	0.0295898008183693	42	0.01537661729064
regulation.of.mitotic.spindle.organization	21.1359086104181	4.2783560806175e-06	1	Pearson's Chi-squared test with Yates' continuity correction	7.46820524004387e-05	132	0.0557979101146393	250	0.0915274838728573
regulation.of.mRNA.processing	6.63037911973787	0.0100253924379425	1	Pearson's Chi-squared test with Yates' continuity correction	0.0372288813252683	14	0.00591796016367387	37	0.0135460676131829
regulation.of.mRNA.stability	12.4544249970267	0.000417002728796756	1	Pearson's Chi-squared test with Yates' continuity correction	0.00315134120521704	105	0.044384701227554	70	0.0256276954844001
regulation.of.natural.killer.cell.differentiation	8.61105581569766	0.00334128557177342	1	Pearson's Chi-squared test with Yates' continuity correction	0.015588615958492	0	0	12	0.00439331922589715
regulation.of.nervous.system.development	11.1927264064126	0.000821185955962939	1	Pearson's Chi-squared test with Yates' continuity correction	0.00516461559559044	0	0	15	0.00549164903237144
regulation.of.neuron.projection.development	9.87048274785621	0.00167951435602075	1	Pearson's Chi-squared test with Yates' continuity correction	0.00928800396023543	120	0.0507253728314903	200	0.0732219870982859
regulation.of.neuronal.synaptic.plasticity	19.1995376207233	1.17741906647747e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000178772622756284	63	0.0266308207365324	27	0.00988496825826859
regulation.of.neurotransmitter.secretion	7.12462411477516	0.00760323531746896	1	Pearson's Chi-squared test with Yates' continuity correction	0.0305558368435793	32	0.0135267660883974	16	0.00585775896786287
regulation.of.NF.kappaB.import.into.nucleus	35.9800687352036	1.99346234619696e-09	1	Pearson's Chi-squared test with Yates' continuity correction	9.05349447848035e-08	33	0.0139494775286598	0	0
regulation.of.nitric.oxide.synthase.activity	10.3313683859619	0.00130788205500664	1	Pearson's Chi-squared test with Yates' continuity correction	0.00751629418397994	0	0	14	0.00512553909688001
regulation.of.nitrogen.compound.metabolic.process	12.4275113792264	0.000423055259581705	1	Pearson's Chi-squared test with Yates' continuity correction	0.00316489736468412	18	0.00760880592472355	54	0.0197699365165372
regulation.of.nitrogen.utilization	6.04058442769929	0.0139806553201041	1	Pearson's Chi-squared test with Yates' continuity correction	0.0476735701679562	0	0	9	0.00329498941942286
regulation.of.NK.T.cell.differentiation	8.61105581569766	0.00334128557177342	1	Pearson's Chi-squared test with Yates' continuity correction	0.015588615958492	0	0	12	0.00439331922589715
regulation.of.Notch.signaling.pathway	7.00869102994028	0.00811149645265508	1	Pearson's Chi-squared test with Yates' continuity correction	0.0323200308967592	77	0.0325487809002063	131	0.0479604015493772
regulation.of.organ.growth	10.18346702397	0.00141705482636446	1	Pearson's Chi-squared test with Yates' continuity correction	0.00798727659926122	8	0.00338169152209935	32	0.0117155179357257
regulation.of.osteoclast.differentiation	7.38955427459367	0.00656037438551113	1	Pearson's Chi-squared test with Yates' continuity correction	0.0272309367152574	69	0.0291670893781069	121	0.044299302194463
regulation.of.phagocytosis	12.836411836929	0.000339938865615492	1	Pearson's Chi-squared test with Yates' continuity correction	0.0026513165020345	182	0.0769334821277603	140	0.0512553909688001
regulation.of.photoreceptor.cell.differentiation	11.1927264064126	0.000821185955962939	1	Pearson's Chi-squared test with Yates' continuity correction	0.00516461559559044	0	0	15	0.00549164903237144
regulation.of.postsynaptic.membrane.potential	14.6454570848744	0.000129746997168752	1	Pearson's Chi-squared test with Yates' continuity correction	0.00123682470672232	36	0.0152176118494471	12	0.00439331922589715
regulation.of.proteasomal.ubiquitin.dependent.protein.catabolic.process	6.87161566724451	0.00875754413558197	1	Pearson's Chi-squared test with Yates' continuity correction	0.03356513555176	2	0.000845422880524838	15	0.00549164903237144
regulation.of.protein.catabolic.process	7.75785729742501	0.00534793680810885	1	Pearson's Chi-squared test with Yates' continuity correction	0.0229771196633117	84	0.0355077609820432	60	0.0219665961294858
regulation.of.protein.complex.assembly	12.5175318183382	0.000403151108814787	1	Pearson's Chi-squared test with Yates' continuity correction	0.00308341503790981	113	0.0477663927496534	77	0.0281904650328401
regulation.of.protein.export.from.nucleus	27.1189901520326	1.91309396745981e-07	1	Pearson's Chi-squared test with Yates' continuity correction	5.11354075052279e-06	111	0.0469209698691285	55	0.0201360464520286
regulation.of.protein.heterodimerization.activity	6.04058442769929	0.0139806553201041	1	Pearson's Chi-squared test with Yates' continuity correction	0.0476735701679562	0	0	9	0.00329498941942286
regulation.of.protein.homodimerization.activity	14.9856886842453	0.000108329630008877	1	Pearson's Chi-squared test with Yates' continuity correction	0.00106816797957067	2	0.000845422880524838	25	0.00915274838728573
regulation.of.protein.kinase.activity	32.8983040658907	9.71079447117194e-09	1	Pearson's Chi-squared test with Yates' continuity correction	3.82230116744142e-07	126	0.0532616414730648	269	0.0984835726471945
regulation.of.protein.kinase.B.signaling.cascade	6.11023033196966	0.0134401612353492	1	Pearson's Chi-squared test with Yates' continuity correction	0.0476735701679562	26	0.0109904974468229	55	0.0201360464520286
regulation.of.protein.stability	12.3281608949235	0.000446175772535681	1	Pearson's Chi-squared test with Yates' continuity correction	0.00331371065796399	248	0.10483243718508	205	0.075052536775743
regulation.of.protein.transport	8.61105581569766	0.00334128557177342	1	Pearson's Chi-squared test with Yates' continuity correction	0.015588615958492	0	0	12	0.00439331922589715
regulation.of.R8.cell.spacing.in.compound.eye	7.01600646767061	0.00807842092564366	1	Pearson's Chi-squared test with Yates' continuity correction	0.0322383018587895	146	0.0617158702783132	121	0.044299302194463
regulation.of.Rap.protein.signal.transduction	25.5989447379374	4.2026917118423e-07	1	Pearson's Chi-squared test with Yates' continuity correction	9.98528419684012e-06	24	0.0101450745662981	0	0
regulation.of.Ras.protein.signal.transduction	9.3184362796928	0.00226859518778661	1	Pearson's Chi-squared test with Yates' continuity correction	0.0118437746731647	20	0.00845422880524838	52	0.0190377166455543
regulation.of.release.of.sequestered.calcium.ion.into.cytosol	10.4485423530143	0.00122746280688991	1	Pearson's Chi-squared test with Yates' continuity correction	0.00731630560390129	76	0.0321260694599439	48	0.0175732769035886
regulation.of.respiratory.burst	16.3705190008462	5.20891558082601e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000578618068415564	0	0	21	0.00768830864532002
regulation.of.respiratory.gaseous.exchange	11.7846693610933	0.000597204984878063	1	Pearson's Chi-squared test with Yates' continuity correction	0.00397002070258319	12	0.00507253728314903	0	0
regulation.of.RNA.stability	8.74292151657718	0.00310806160591992	1	Pearson's Chi-squared test with Yates' continuity correction	0.0151366544270149	42	0.0177538804910216	22	0.00805441858081145
regulation.of.sarcomere.organization	12.440297871713	0.000420168766526201	1	Pearson's Chi-squared test with Yates' continuity correction	0.00316173916394789	70	0.0295898008183693	40	0.0146443974196572
regulation.of.satellite.cell.proliferation	6.89554338925828	0.00864108931855073	1	Pearson's Chi-squared test with Yates' continuity correction	0.0332678697545404	0	0	10	0.00366109935491429
regulation.of.secretion	11.7846693610933	0.000597204984878063	1	Pearson's Chi-squared test with Yates' continuity correction	0.00397002070258319	12	0.00507253728314903	0	0
regulation.of.skeletal.muscle.contraction.by.calcium.ion.signaling	11.7423656121529	0.00061093321664453	1	Pearson's Chi-squared test with Yates' continuity correction	0.00403514706283105	64	0.0270535321767948	36	0.0131799576776915
regulation.of.skeletal.muscle.growth	6.89554338925828	0.00864108931855073	1	Pearson's Chi-squared test with Yates' continuity correction	0.0332678697545404	0	0	10	0.00366109935491429
regulation.of.small.GTPase.mediated.signal.transduction	9.57455532139337	0.00197292633776827	1	Pearson's Chi-squared test with Yates' continuity correction	0.0107030211051023	217	0.091728382536945	183	0.0669981181949316
regulation.of.smooth.muscle.cell.apoptosis	10.637633969373	0.00110809349093922	1	Pearson's Chi-squared test with Yates' continuity correction	0.00666674770867537	11	0.00464982584288661	0	0
regulation.of.smooth.muscle.cell.proliferation	10.3313683859619	0.00130788205500664	1	Pearson's Chi-squared test with Yates' continuity correction	0.00751629418397994	0	0	14	0.00512553909688001
regulation.of.steroid.metabolic.process	8.15528567679612	0.00429358360604729	1	Pearson's Chi-squared test with Yates' continuity correction	0.0192779274420251	13	0.00549524872341145	38	0.0139121775486743
regulation.of.stress.activated.MAPK.cascade	32.4730568821617	1.20856516863595e-08	1	Pearson's Chi-squared test with Yates' continuity correction	4.49446119234762e-07	68	0.0287443779378445	20	0.00732219870982859
regulation.of.striated.muscle.cell.differentiation	13.7706744024215	0.000206535160486374	1	Pearson's Chi-squared test with Yates' continuity correction	0.0017577751967099	7	0.00295898008183693	35	0.0128138477422
regulation.of.synapse.structural.plasticity	41.8105614409556	1.00558769350285e-10	1	Pearson's Chi-squared test with Yates' continuity correction	6.79036321454821e-09	56	0.0236718406546955	8	0.00292887948393143
regulation.of.synapse.structure.and.activity	10.9895872557701	0.000916252136616662	1	Pearson's Chi-squared test with Yates' continuity correction	0.00567214229809012	5	0.0021135572013121	27	0.00988496825826859
regulation.of.synaptic.plasticity	25.7510886128626	3.88407871659743e-07	1	Pearson's Chi-squared test with Yates' continuity correction	9.44696302065309e-06	128	0.0541070643535897	70	0.0256276954844001
regulation.of.synaptic.transmission	15.5978774024749	7.83424836936181e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000822195554837726	111	0.0469209698691285	70	0.0256276954844001
regulation.of.synaptic.vesicle.fusion.to.presynaptic.membrane	18.9630510936501	1.3327449030119e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000191051587772544	0	0	24	0.0087866384517943
regulation.of.synaptogenesis	16.3705190008462	5.20891558082601e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000578618068415564	0	0	21	0.00768830864532002
regulation.of.T.cell.activation	16.3823749416126	5.17643403501474e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000578618068415564	16	0.00676338304419871	0	0
regulation.of.T.cell.receptor.signaling.pathway	7.13431713619662	0.0075622435834639	1	Pearson's Chi-squared test with Yates' continuity correction	0.0304865939279943	10	0.00422711440262419	31	0.0113494080002343
regulation.of.telomere.maintenance	12.6611247255529	0.000373337556031393	1	Pearson's Chi-squared test with Yates' continuity correction	0.00288115539481671	156	0.0659429846809374	116	0.0424687525170058
regulation.of.telomere.maintenance.via.telomerase	145.175949340578	1.9655957920099e-33	1	Pearson's Chi-squared test with Yates' continuity correction	2.5218594011487e-30	138	0.0583341787562139	4	0.00146443974196572
regulation.of.transcription.from.RNA.polymerase.I.promoter	12.0546861442137	0.000516623455276571	1	Pearson's Chi-squared test with Yates' continuity correction	0.0036874987099852	0	0	16	0.00585775896786287
regulation.of.transcription.from.RNA.polymerase.II.promoter	12.4567786539046	0.00041647759337094	1	Pearson's Chi-squared test with Yates' continuity correction	0.00315134120521704	415	0.175425247708904	601	0.220032071230349
regulation.of.transcription.from.RNA.polymerase.II.promoter.in.response.to.oxidative.stress	8.48530848427438	0.00358025865907348	1	Pearson's Chi-squared test with Yates' continuity correction	0.0165084343561232	90	0.0380440296236177	64	0.0234310358714515
regulation.of.transforming.growth.factor.beta.receptor.signaling.pathway	28.4780391577141	9.47673230374743e-08	1	Pearson's Chi-squared test with Yates' continuity correction	2.74771695948202e-06	0	0	35	0.0128138477422
regulation.of.transforming.growth.factor.beta2.production	25.8821041470746	3.62918172731454e-07	1	Pearson's Chi-squared test with Yates' continuity correction	8.91146441367378e-06	0	0	32	0.0117155179357257
regulation.of.translation	16.4532462199792	4.98647227489829e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000578618068415564	94	0.0397348753846674	182	0.0666320082594401
regulation.of.translational.initiation	12.1789830993165	0.000483309851719621	1	Pearson's Chi-squared test with Yates' continuity correction	0.00354335165575013	61	0.0257853978560076	33	0.0120816278712172
regulation.of.translational.initiation.by.eIF2.alpha.phosphorylation	35.6700345741365	2.33731716669746e-09	1	Pearson's Chi-squared test with Yates' continuity correction	1.04305319126012e-07	84	0.0355077609820432	28	0.01025107819376
regulation.of.translational.initiation.in.response.to.stress	14.0820172931169	0.000175009004138891	1	Pearson's Chi-squared test with Yates' continuity correction	0.00156471465024528	14	0.00591796016367387	0	0
regulation.of.translational.termination	8.00925095614156	0.00465389837911028	1	Pearson's Chi-squared test with Yates' continuity correction	0.0205894883462017	12	0.00507253728314903	36	0.0131799576776915
regulation.of.transmembrane.ion.transport	15.5067473133246	8.22112769582714e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000835461927425443	0	0	20	0.00732219870982859
regulation.of.tyrosine.phosphorylation.of.STAT.protein	10.3313683859619	0.00130788205500664	1	Pearson's Chi-squared test with Yates' continuity correction	0.00751629418397994	0	0	14	0.00512553909688001
regulation.of.unidimensional.cell.growth	11.7846693610933	0.000597204984878063	1	Pearson's Chi-squared test with Yates' continuity correction	0.00397002070258319	12	0.00507253728314903	0	0
regulation.of.ventricular.cardiomyocyte.membrane.repolarization	14.2751548271332	0.000157935820992597	1	Pearson's Chi-squared test with Yates' continuity correction	0.00144736898809644	40	0.0169084576104968	15	0.00549164903237144
regulation.of.vesicle.fusion	22.9633905764264	1.65116030858771e-06	1	Pearson's Chi-squared test with Yates' continuity correction	3.32304106026358e-05	196	0.0828514422914342	132	0.0483265114848687
regulation.of.vitamin.D.receptor.signaling.pathway	18.0986969048439	2.09744924299642e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000278862940804601	0	0	23	0.00842052851630288
release.of.matrix.enzymes.from.mitochondria	13.7800118928365	0.0002055111327449	1	Pearson's Chi-squared test with Yates' continuity correction	0.00175488042137575	0	0	18	0.00658997883884573
release.of.sequestered.calcium.ion.into.cytosol	6.35910631156689	0.0116780349841069	1	Pearson's Chi-squared test with Yates' continuity correction	0.0424445294181563	154	0.0650975618004126	131	0.0479604015493772
release.of.virus.from.host	10.3313683859619	0.00130788205500664	1	Pearson's Chi-squared test with Yates' continuity correction	0.00751629418397994	0	0	14	0.00512553909688001
removal.of.superoxide.radicals	14.8923855073401	0.000113821492951822	1	Pearson's Chi-squared test with Yates' continuity correction	0.00111688700158461	30	0.0126813432078726	8	0.00292887948393143
renal.absorption	8.61105581569766	0.00334128557177342	1	Pearson's Chi-squared test with Yates' continuity correction	0.015588615958492	0	0	12	0.00439331922589715
renal.sodium.ion.transport	8.61105581569766	0.00334128557177342	1	Pearson's Chi-squared test with Yates' continuity correction	0.015588615958492	0	0	12	0.00439331922589715
replicative.cell.aging	16.7546332580886	4.25382631757705e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.00050768922469315	83	0.0350850495417808	45	0.0164749470971143
reproduction	6.63217912960593	0.010015266800998	1	Pearson's Chi-squared test with Yates' continuity correction	0.0372288813252683	35	0.0147949004091847	19	0.00695608877433716
reproductive.process.in.a.multicellular.organism	34.2377755978067	4.87729528189629e-09	1	Pearson's Chi-squared test with Yates' continuity correction	2.01857091828159e-07	100	0.0422711440262419	40	0.0146443974196572
respiratory.burst.during.defense.response	7.12462411477516	0.00760323531746896	1	Pearson's Chi-squared test with Yates' continuity correction	0.0305558368435793	32	0.0135267660883974	16	0.00585775896786287
response.to.absence.of.light	11.7846693610933	0.000597204984878063	1	Pearson's Chi-squared test with Yates' continuity correction	0.00397002070258319	12	0.00507253728314903	0	0
response.to.auditory.stimulus	18.5852183830382	1.62475507628397e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000224146318588423	45	0.0190220148118089	15	0.00549164903237144
response.to.axon.injury	6.39144242157393	0.0114671810425018	1	Pearson's Chi-squared test with Yates' continuity correction	0.0417372858937016	23	0.00972236312603564	51	0.0186716067100629
response.to.bacterium	20.6921898916884	5.3935546667229e-06	1	Pearson's Chi-squared test with Yates' continuity correction	8.92105504876817e-05	0	0	26	0.00951885832277716
response.to.blue.light	11.7846693610933	0.000597204984878063	1	Pearson's Chi-squared test with Yates' continuity correction	0.00397002070258319	12	0.00507253728314903	0	0
response.to.cAMP	8.93930642853587	0.00279098675024032	1	Pearson's Chi-squared test with Yates' continuity correction	0.0138122892981999	91	0.0384667410638802	64	0.0234310358714515
response.to.carbohydrate.stimulus	8.52179745248961	0.00350917724436436	1	Pearson's Chi-squared test with Yates' continuity correction	0.0162244122685386	34	0.0143721889689223	16	0.00585775896786287
response.to.cholesterol	6.89554338925828	0.00864108931855073	1	Pearson's Chi-squared test with Yates' continuity correction	0.0332678697545404	0	0	10	0.00366109935491429
response.to.cobalamin	9.49212610132592	0.00206355556298302	1	Pearson's Chi-squared test with Yates' continuity correction	0.0109856505697395	10	0.00422711440262419	0	0
response.to.cocaine	12.6691669853347	0.000371735115463575	1	Pearson's Chi-squared test with Yates' continuity correction	0.00287310935626365	94	0.0397348753846674	60	0.0219665961294858
response.to.copper.ion	10.3313683859619	0.00130788205500664	1	Pearson's Chi-squared test with Yates' continuity correction	0.00751629418397994	0	0	14	0.00512553909688001
response.to.cycloheximide	6.89554338925828	0.00864108931855073	1	Pearson's Chi-squared test with Yates' continuity correction	0.0332678697545404	0	0	10	0.00366109935491429
response.to.denervation.involved.in.regulation.of.muscle.adaptation	16.8897491743048	3.96149444739245e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000477239190235165	19	0.00803151736498597	63	0.0230649259359601
response.to.far.red.light	11.7846693610933	0.000597204984878063	1	Pearson's Chi-squared test with Yates' continuity correction	0.00397002070258319	12	0.00507253728314903	0	0
response.to.fluid.shear.stress	10.2499987555351	0.00136684692895273	1	Pearson's Chi-squared test with Yates' continuity correction	0.00779406493265047	19	0.00803151736498597	52	0.0190377166455543
response.to.high.light.intensity	11.4586722126109	0.000711611271477069	1	Pearson's Chi-squared test with Yates' continuity correction	0.00459948242471073	14	0.00591796016367387	1	0.000366109935491429
response.to.hormone.stimulus	9.41403151464309	0.00215331264574794	1	Pearson's Chi-squared test with Yates' continuity correction	0.011334154356901	31	0.013104054648135	70	0.0256276954844001
response.to.hydrogen.peroxide	16.7975577497818	4.15867904422896e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000498652823714557	18	0.00760880592472355	61	0.0223327060649772
response.to.hypoxia	13.9790382800755	0.00018486015413622	1	Pearson's Chi-squared test with Yates' continuity correction	0.00163950714682308	227	0.0959554969395692	180	0.0658997883884573
response.to.interferon.gamma	8.4372359563812	0.00367614585936183	1	Pearson's Chi-squared test with Yates' continuity correction	0.0168446254912901	15	0.00634067160393629	3	0.00109832980647429
response.to.interleukin.1	13.1643572579837	0.000285324639044984	1	Pearson's Chi-squared test with Yates' continuity correction	0.00232795874018896	19	0.00803151736498597	57	0.0208682663230115
response.to.ionizing.radiation	9.22816203584785	0.00238320757733922	1	Pearson's Chi-squared test with Yates' continuity correction	0.0124042812240415	168	0.0710155219640864	136	0.0497909512268344
response.to.lead.ion	7.20797742559638	0.00725802401753424	1	Pearson's Chi-squared test with Yates' continuity correction	0.0294219425418529	8	0.00338169152209935	0	0
response.to.low.fluence.blue.light.stimulus.by.blue.low.fluence.system	11.7846693610933	0.000597204984878063	1	Pearson's Chi-squared test with Yates' continuity correction	0.00397002070258319	12	0.00507253728314903	0	0
response.to.manganese.ion	7.20797742559638	0.00725802401753424	1	Pearson's Chi-squared test with Yates' continuity correction	0.0294219425418529	8	0.00338169152209935	0	0
response.to.mechanical.stimulus	11.8104516035599	0.000588991442145501	1	Pearson's Chi-squared test with Yates' continuity correction	0.00397002070258319	155	0.065520273240675	117	0.0428348624524972
response.to.methylmercury	14.2751548271332	0.000157935820992597	1	Pearson's Chi-squared test with Yates' continuity correction	0.00144736898809644	40	0.0169084576104968	15	0.00549164903237144
response.to.molecule.of.bacterial.origin	7.00556827876876	0.00812565760376475	1	Pearson's Chi-squared test with Yates' continuity correction	0.0323262595523416	9	0.00380440296236177	29	0.0106171881292515
response.to.oxidative.stress	15.6765364744484	7.51506896282303e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000791937041421105	298	0.125968009198201	244	0.0893308242599088
response.to.peptide.hormone.stimulus	20.8019763549303	5.09303794641086e-06	1	Pearson's Chi-squared test with Yates' continuity correction	8.5696625380264e-05	35	0.0147949004091847	98	0.0358787736781601
response.to.radiation	9.56078524173706	0.00198778060659801	1	Pearson's Chi-squared test with Yates' continuity correction	0.010772217606189	9	0.00380440296236177	33	0.0120816278712172
response.to.red.light	11.7846693610933	0.000597204984878063	1	Pearson's Chi-squared test with Yates' continuity correction	0.00397002070258319	12	0.00507253728314903	0	0
response.to.redox.state	15.7711676343657	7.14836144003851e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000754843434367853	20	0.00845422880524838	2	0.000732219870982859
response.to.selenium.ion	14.3194834723864	0.00015426000235069	1	Pearson's Chi-squared test with Yates' continuity correction	0.00142353660836951	31	0.013104054648135	9	0.00329498941942286
response.to.symbiont	9.05316433278004	0.00262240560088031	1	Pearson's Chi-squared test with Yates' continuity correction	0.0131942995526645	130	0.0549524872341145	100	0.0366109935491429
response.to.type.I.interferon	10.7699223320426	0.00103162838483134	1	Pearson's Chi-squared test with Yates' continuity correction	0.0063329149174096	24	0.0101450745662981	7	0.00256276954844001
response.to.UV.B	12.9050906700845	0.000327689659520402	1	Pearson's Chi-squared test with Yates' continuity correction	0.00257831914635281	34	0.0143721889689223	12	0.00439331922589715
response.to.virus	11.2765963252354	0.00078490332101883	1	Pearson's Chi-squared test with Yates' continuity correction	0.00502259830856438	97	0.0410030097054547	65	0.0237971458069429
response.to.water.deprivation	9.8917808667749	0.00166018621933499	1	Pearson's Chi-squared test with Yates' continuity correction	0.00920094565618487	50	0.021135572013121	27	0.00988496825826859
retina.development.in.camera.type.eye	11.6058660812024	0.00065744122699566	1	Pearson's Chi-squared test with Yates' continuity correction	0.00428715168607589	106	0.0448074126678164	186	0.0680964480014059
retinal.cell.programmed.cell.death	11.9342723626271	0.000551106482337207	1	Pearson's Chi-squared test with Yates' continuity correction	0.00388499789471778	260	0.109904974468229	218	0.0798119659371316
retinal.rod.cell.development	6.18816855620954	0.0128607216162927	1	Pearson's Chi-squared test with Yates' continuity correction	0.0462193440719987	22	0.00929965168577322	49	0.01793938683908
retinoic.acid.receptor.signaling.pathway	14.6432309482365	0.000129900334552481	1	Pearson's Chi-squared test with Yates' continuity correction	0.00123682470672232	0	0	19	0.00695608877433716
retrograde.protein.transport..ER.to.cytosol	47.4815648574539	5.55236552496594e-12	1	Pearson's Chi-squared test with Yates' continuity correction	5.37636601398589e-10	80	0.0338169152209935	18	0.00658997883884573
retrograde.transport..endosome.to.Golgi	17.2847160463018	3.21764550055635e-05	1	Pearson's Chi-squared test with Yates' continuity correction	0.000406350672609046	196	0.0828514422914342	143	0.0523537207752744
retrograde.vesicle.mediated.transport..Golgi.to.ER	13.5754489839984	0.000229163167703834	1	Pearson's Chi-squared test with Yates' continuity correction	0.00191854058182068	186	0.07862432788881	142	0.051987610839783
rhabdomere.development	9.3184362796928	0.00226859518778661	1	Pearson's Chi-squared test with Yates' continuity correction	0.0118437746731647	20	0.00845422880524838	52	0.0190377166455543
Rho.protein.signal.transduction	11.8006135338331	0.000592112047623053	1	Pearson's Chi-squared test with Yates' continuity correction	0.00397002070258319	107	0.0452301241080789	188	0.0688286678723887
rhythmic.behavior	5.95729186687973	0.0146565370169154	1	Pearson's Chi-squared test with Yates' continuity correction	0.0494436598658408	16	0.00676338304419871	39	0.0142782874841657
ribosomal.large.subunit.biogenesis	6.13777793815804	0.01323234933139	1	Pearson's Chi-squared test with Yates' continuity correction	0.0471913945578133	28	0.0118359203273477	14	0.00512553909688001
ribosomal.small.subunit.assembly	22.8006531307731	1.79704623886442e-06	1	Pearson's Chi-squared test with Yates' continuity correction	3.58849855947557e-05	38	0.0160630347299719	8	0.00292887948393143
ribosome.biogenesis	7.63006253767294	0.00574033121830831	1	Pearson's Chi-squared test with Yates' continuity correction	0.024407108378093	66	0.0278989550573197	44	0.0161088371616229
RNA.5..end.processing	8.61105581569766	0.00334128557177342	1	Pearson's Chi-squared test with Yates' continuity correction	0.015588615958492	0	0	12	0.00439331922589715
RNA.elongation.from.RNA.polymerase.I.promoter	13.445680071133	0.000245570987659121	1	Pearson's Chi-squared test with Yates' continuity correction	0.00204031567970129	39	0.0164857461702343	15	0.00549164903237144
RNA.elongation.from.RNA.polymerase.II.promoter	32.8131610738214	1.01455615001563e-08	1	Pearson's Chi-squared test with Yates' continuity correction	3.84345093818722e-07	76	0.0321260694599439	189	0.0691947778078802
RNA.interference..conversion.of.ds.siRNA.to.ss.siRNA	8.0875785333073	0.00445696720683663	1	Pearson's Chi-squared test with Yates' continuity correction	0.0198035980134074	21	0.0088769402455108	7	0.00256276954844001
