BPGOterm	shortFreq	shortPerc	longFreq	longPerc
8	0.00338169152209935	regulation of RNA metabolic process	8	0.00292887948393143
36	0.0152176118494471	regulation of RNA splicing	23	0.00842052851630288
42	0.0177538804910216	regulation of RNA stability	22	0.00805441858081145
40	0.0169084576104968	regulation of ryanodine-sensitive calcium-release channel activity	39	0.0142782874841657
0	0	regulation of saliva secretion	0	0
70	0.0295898008183693	regulation of sarcomere organization	40	0.0146443974196572
0	0	regulation of satellite cell proliferation	10	0.00366109935491429
12	0.00507253728314903	regulation of secretion	0	0
4	0.00169084576104968	regulation of sensory perception of pain	0	0
0	0	regulation of serotonin secretion	0	0
52	0.0219809948936458	regulation of short-term neuronal synaptic plasticity	85	0.0311193445167715
51	0.0215582834533834	regulation of signal transduction	81	0.0296549047748058
40	0.0169084576104968	regulation of skeletal muscle contraction	28	0.01025107819376
64	0.0270535321767948	regulation of skeletal muscle contraction by calcium ion signaling	36	0.0131799576776915
40	0.0169084576104968	regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion	25	0.00915274838728573
17	0.00718609448446113	regulation of skeletal muscle fiber development	40	0.0146443974196572
0	0	regulation of skeletal muscle growth	10	0.00366109935491429
5	0.0021135572013121	regulation of skeletal muscle tissue development	10	0.00366109935491429
217	0.091728382536945	regulation of small GTPase mediated signal transduction	183	0.0669981181949316
11	0.00464982584288661	regulation of smooth muscle cell apoptosis	0	0
15	0.00634067160393629	regulation of smooth muscle cell migration	35	0.0128138477422
0	0	regulation of smooth muscle cell proliferation	14	0.00512553909688001
0	0	regulation of smooth muscle contraction	0	0
62	0.02620810929627	regulation of smoothened signaling pathway	61	0.0223327060649772
4	0.00169084576104968	regulation of sodium ion transport	10	0.00366109935491429
63	0.0266308207365324	regulation of somitogenesis	91	0.0333160041297201
24	0.0101450745662981	regulation of sorocarp development	24	0.0087866384517943
5	0.0021135572013121	regulation of steroid biosynthetic process	10	0.00366109935491429
13	0.00549524872341145	regulation of steroid metabolic process	38	0.0139121775486743
13	0.00549524872341145	regulation of stress fiber formation	18	0.00658997883884573
68	0.0287443779378445	regulation of stress-activated MAPK cascade	20	0.00732219870982859
7	0.00295898008183693	regulation of striated muscle cell differentiation	35	0.0128138477422
20	0.00845422880524838	regulation of striated muscle development	32	0.0117155179357257
20	0.00845422880524838	regulation of superoxide release	31	0.0113494080002343
98	0.0414257211457171	regulation of synapse organization	122	0.0446654121299544
56	0.0236718406546955	regulation of synapse structural plasticity	8	0.00292887948393143
5	0.0021135572013121	regulation of synapse structure and activity	27	0.00988496825826859
22	0.00929965168577322	regulation of synaptic activity	12	0.00439331922589715
147	0.0621385817185756	regulation of synaptic growth at neuromuscular junction	153	0.0560148201301887
128	0.0541070643535897	regulation of synaptic plasticity	70	0.0256276954844001
111	0.0469209698691285	regulation of synaptic transmission	70	0.0256276954844001
0	0	regulation of synaptic transmission, cholinergic	0	0
6	0.00253626864157452	regulation of synaptic transmission, dopaminergic	3	0.00109832980647429
71	0.0300125122586318	regulation of synaptic transmission, GABAergic	60	0.0219665961294858
117	0.0494572385107031	regulation of synaptic transmission, glutamatergic	96	0.0351465538071772
0	0	regulation of synaptic vesicle fusion to presynaptic membrane	24	0.0087866384517943
0	0	regulation of synaptic vesicle priming	0	0
0	0	regulation of synaptogenesis	21	0.00768830864532002
1	0.000422711440262419	regulation of systemic arterial blood pressure	4	0.00146443974196572
0	0	regulation of systemic arterial blood pressure by aortic arch baroreceptor feedback	0	0
1	0.000422711440262419	regulation of systemic arterial blood pressure by atrial natriuretic peptide	2	0.000732219870982859
3	0.00126813432078726	regulation of systemic arterial blood pressure by baroreceptor feedback	2	0.000732219870982859
0	0	regulation of systemic arterial blood pressure by circulatory renin-angiotensin	0	0
0	0	regulation of systemic arterial blood pressure by endothelin	0	0
3	0.00126813432078726	regulation of systemic arterial blood pressure by renin-angiotensin	0	0
16	0.00676338304419871	regulation of T cell activation	0	0
3	0.00126813432078726	regulation of T cell anergy	6	0.00219665961294858
0	0	regulation of T cell apoptosis	0	0
37	0.0156403232897095	regulation of T cell differentiation	30	0.0109832980647429
9	0.00380440296236177	regulation of T cell differentiation in the thymus	6	0.00219665961294858
0	0	regulation of T cell homeostatic proliferation	0	0
9	0.00380440296236177	regulation of T cell proliferation	6	0.00219665961294858
10	0.00422711440262419	regulation of T cell receptor signaling pathway	31	0.0113494080002343
40	0.0169084576104968	regulation of telomerase activity	55	0.0201360464520286
156	0.0659429846809374	regulation of telomere maintenance	116	0.0424687525170058
138	0.0583341787562139	regulation of telomere maintenance via telomerase	4	0.00146443974196572
0	0	regulation of the force of heart contraction	0	0
0	0	regulation of thymocyte apoptosis	8	0.00292887948393143
5	0.0021135572013121	regulation of timing of cell differentiation	10	0.00366109935491429
0	0	regulation of timing of neuron differentiation	0	0
0	0	regulation of timing of subpallium neuron differentiation	0	0
0	0	regulation of timing of transition from vegetative to reproductive phase	0	0
38	0.0160630347299719	regulation of toll-like receptor signaling pathway	50	0.0183054967745715
32	0.0135267660883974	regulation of TOR signaling pathway	51	0.0186716067100629
0	0	regulation of transcription by glucose	7	0.00256276954844001
20	0.00845422880524838	regulation of transcription during G2/M-phase of mitotic cell cycle	10	0.00366109935491429
63	0.0266308207365324	regulation of transcription factor activity	71	0.0259938054198915
6	0.00253626864157452	regulation of transcription factor import into nucleus	18	0.00658997883884573
0	0	regulation of transcription from RNA polymerase I promoter	16	0.00585775896786287
415	0.175425247708904	regulation of transcription from RNA polymerase II promoter	601	0.220032071230349
0	0	regulation of transcription from RNA polymerase II promoter by glucose	0	0
0	0	regulation of transcription from RNA polymerase II promoter in response to iron	4	0.00146443974196572
90	0.0380440296236177	regulation of transcription from RNA polymerase II promoter in response to oxidative stress	64	0.0234310358714515
42	0.0177538804910216	regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage	56	0.02050215638752
0	0	regulation of transcription from RNA polymerase II promoter involved in spinal cord motor neuron fate specification	0	0
0	0	regulation of transcription from RNA polymerase II promoter involved in ventral spinal cord interneuron specification	0	0
2	0.000845422880524838	regulation of transcription from RNA polymerase III promoter	8	0.00292887948393143
36	0.0152176118494471	regulation of transcription in response to stress	48	0.0175732769035886
28	0.0118359203273477	regulation of transcription initiation from RNA polymerase II promoter	56	0.02050215638752
54	0.0228264177741706	regulation of transcription of G1/S-phase of mitotic cell cycle	94	0.0344143339361944
1419	0.599827533732373	regulation of transcription, DNA-dependent	1772	0.648746805690813
0	0	regulation of transforming growth factor beta receptor signaling pathway	35	0.0128138477422
0	0	regulation of transforming growth factor-beta2 production	32	0.0117155179357257
94	0.0397348753846674	regulation of translation	182	0.0666320082594401
24	0.0101450745662981	regulation of translation in response to stress	12	0.00439331922589715
0	0	regulation of translational elongation	0	0
8	0.00338169152209935	regulation of translational fidelity	2	0.000732219870982859
61	0.0257853978560076	regulation of translational initiation	33	0.0120816278712172
84	0.0355077609820432	regulation of translational initiation by eIF2 alpha phosphorylation	28	0.01025107819376
14	0.00591796016367387	regulation of translational initiation in response to stress	0	0
12	0.00507253728314903	regulation of translational termination	36	0.0131799576776915
0	0	regulation of transmembrane ion transport	20	0.00732219870982859
0	0	regulation of transmission of nerve impulse	0	0
0	0	regulation of triglyceride biosynthetic process	0	0
8	0.00338169152209935	regulation of tube length, open tracheal system	15	0.00549164903237144
0	0	regulation of tube size	1	0.000366109935491429
34	0.0143721889689223	regulation of tube size, open tracheal system	44	0.0161088371616229
2	0.000845422880524838	regulation of tumor necrosis factor biosynthetic process	2	0.000732219870982859
15	0.00634067160393629	regulation of tumor necrosis factor production	15	0.00549164903237144
51	0.0215582834533834	regulation of tumor necrosis factor-mediated signaling pathway	82	0.0300210147102972
10	0.00422711440262419	regulation of type I interferon production	10	0.00366109935491429
0	0	regulation of type I interferon-mediated signaling pathway	4	0.00146443974196572
2	0.000845422880524838	regulation of type III interferon production	0	0
0	0	regulation of tyrosine phosphorylation of STAT protein	14	0.00512553909688001
1	0.000422711440262419	regulation of ubiquinone biosynthetic process	2	0.000732219870982859
0	0	regulation of ubiquitin-protein ligase activity	0	0
33	0.0139494775286598	regulation of ubiquitin-protein ligase activity during mitotic cell cycle	49	0.01793938683908
12	0.00507253728314903	regulation of unidimensional cell growth	0	0
0	0	regulation of urea metabolic process	0	0
0	0	regulation of uterine smooth muscle contraction	0	0
8	0.00338169152209935	regulation of vacuole fusion, non-autophagic	6	0.00219665961294858
0	0	regulation of vascular endothelial growth factor receptor signaling pathway	0	0
5	0.0021135572013121	regulation of vascular permeability	5	0.00183054967745715
0	0	regulation of vascular smooth muscle contraction	0	0
0	0	regulation of vasoconstriction	0	0
0	0	regulation of ventricular cardiomyocyte membrane depolarization	0	0
40	0.0169084576104968	regulation of ventricular cardiomyocyte membrane repolarization	15	0.00549164903237144
196	0.0828514422914342	regulation of vesicle fusion	132	0.0483265114848687
0	0	regulation of vesicle targeting, to, from or within Golgi	2	0.000732219870982859
18	0.00760880592472355	regulation of vesicle-mediated transport	12	0.00439331922589715
0	0	regulation of viral reproduction	0	0
2	0.000845422880524838	regulation of virion penetration into host cell	0	0
0	0	regulation of vitamin D receptor signaling pathway	23	0.00842052851630288
10	0.00422711440262419	regulation of water loss via skin	10	0.00366109935491429
19	0.00803151736498597	regulation of Wnt receptor signaling pathway	29	0.0106171881292515
3	0.00126813432078726	relaxation of cardiac muscle	0	0
0	0	relaxation of vascular smooth muscle	8	0.00292887948393143
12	0.00507253728314903	release of cytochrome c from mitochondria	26	0.00951885832277716
0	0	release of cytoplasmic sequestered NF-kappaB	0	0
0	0	release of matrix enzymes from mitochondria	18	0.00658997883884573
154	0.0650975618004126	release of sequestered calcium ion into cytosol	131	0.0479604015493772
0	0	release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	0	0
0	0	release of virus from host	14	0.00512553909688001
30	0.0126813432078726	removal of superoxide radicals	8	0.00292887948393143
0	0	renal absorption	12	0.00439331922589715
4	0.00169084576104968	renal sodium ion absorption	6	0.00219665961294858
0	0	renal sodium ion transport	12	0.00439331922589715
0	0	renal system process	0	0
0	0	renal water absorption	0	0
41	0.0173311690507592	renal water homeostasis	35	0.0128138477422
0	0	renal water transport	5	0.00183054967745715
35	0.0147949004091847	renin secretion into blood stream	30	0.0109832980647429
0	0	replication fork	0	0
0	0	replication fork arrest	4	0.00146443974196572
106	0.0448074126678164	replication fork processing	132	0.0483265114848687
10	0.00422711440262419	replication fork protection	10	0.00366109935491429
0	0	replication fork protection complex	0	0
83	0.0350850495417808	replicative cell aging	45	0.0164749470971143
0	0	replisome	0	0
35	0.0147949004091847	reproduction	19	0.00695608877433716
3	0.00126813432078726	reproductive developmental process	0	0
100	0.0422711440262419	reproductive process in a multicellular organism	40	0.0146443974196572
0	0	reproductive structure development	4	0.00146443974196572
0	0	RES complex	0	0
110	0.0464982584288661	resolution of meiotic joint molecules as recombinants	98	0.0358787736781601
0	0	respiratory burst	0	0
32	0.0135267660883974	respiratory burst during defense response	16	0.00585775896786287
0	0	respiratory chain	0	0
0	0	respiratory chain complex III	0	0
6	0.00253626864157452	respiratory chain complex IV assembly	4	0.00146443974196572
25	0.0105677860065605	respiratory electron transport chain	23	0.00842052851630288
40	0.0169084576104968	respiratory gaseous exchange	57	0.0208682663230115
4	0.00169084576104968	respiratory system development	0	0
5	0.0021135572013121	respiratory system process	15	0.00549164903237144
35	0.0147949004091847	respiratory tube development	35	0.0128138477422
2	0.000845422880524838	response to abscisic acid stimulus	0	0
12	0.00507253728314903	response to absence of light	0	0
0	0	response to acidity	1	0.000366109935491429
47	0.0198674376923337	response to activity	67	0.0245293656779258
0	0	response to alkalinity	0	0
0	0	response to alkaloid	0	0
6	0.00253626864157452	response to aluminum ion	3	0.00109832980647429
0	0	response to amine stimulus	0	0
87	0.0367758953028305	response to amino acid stimulus	84	0.0307532345812801
48	0.0202901491325961	response to amphetamine	58	0.0212343762585029
24	0.0101450745662981	response to antibiotic	37	0.0135460676131829
69	0.0291670893781069	response to arsenic	65	0.0237971458069429
33	0.0139494775286598	response to ATP	30	0.0109832980647429
45	0.0190220148118089	response to auditory stimulus	15	0.00549164903237144
0	0	response to auxin stimulus	0	0
23	0.00972236312603564	response to axon injury	51	0.0186716067100629
0	0	response to bacterium	26	0.00951885832277716
0	0	response to biotic stimulus	0	0
12	0.00507253728314903	response to blue light	0	0
0	0	response to brefeldin A	2	0.000732219870982859
87	0.0367758953028305	response to cadmium ion	76	0.0278243550973486
14	0.00591796016367387	response to caffeine	14	0.00512553909688001
146	0.0617158702783132	response to calcium ion	197	0.0721236572918116
91	0.0384667410638802	response to cAMP	64	0.0234310358714515
34	0.0143721889689223	response to carbohydrate stimulus	16	0.00585775896786287
0	0	response to carbon monoxide	8	0.00292887948393143
0	0	response to chlorate	0	0
0	0	response to cholesterol	10	0.00366109935491429
10	0.00422711440262419	response to cobalamin	0	0
5	0.0021135572013121	response to cobalt ion	5	0.00183054967745715
94	0.0397348753846674	response to cocaine	60	0.0219665961294858
21	0.0088769402455108	response to cold	29	0.0106171881292515
0	0	response to copper ion	14	0.00512553909688001
63	0.0266308207365324	response to corticosteroid stimulus	81	0.0296549047748058
20	0.00845422880524838	response to corticosterone stimulus	10	0.00366109935491429
0	0	response to cortisol stimulus	0	0
0	0	response to cycloheximide	10	0.00366109935491429
49	0.0207128605728585	response to cytokine stimulus	43	0.0157427272261315
0	0	response to DDT	0	0
4	0.00169084576104968	response to defense-related host reactive oxygen species production	4	0.00146443974196572
19	0.00803151736498597	response to denervation involved in regulation of muscle adaptation	63	0.0230649259359601
3	0.00126813432078726	response to dietary excess	3	0.00109832980647429
837	0.353809475499645	response to DNA damage stimulus	1009	0.369404924910852
487	0.205860471407798	response to drug	566	0.207218223488149
3	0.00126813432078726	response to ecdysone	6	0.00219665961294858
0	0	response to electrical stimulus	0	0
7	0.00295898008183693	response to electrical stimulus involved in regulation of muscle adaptation	14	0.00512553909688001
208	0.0879239795745832	response to endoplasmic reticulum stress	206	0.0754186467112345
137	0.0579114673159514	response to estradiol stimulus	133	0.0486926214203601
52	0.0219809948936458	response to estrogen stimulus	80	0.0292887948393144
88	0.0371986067430929	response to ethanol	107	0.0391737630975829
0	0	response to ether	0	0
0	0	response to ethylene stimulus	1	0.000366109935491429
16	0.00676338304419871	response to exogenous dsRNA	26	0.00951885832277716
0	0	response to external biotic stimulus	0	0
0	0	response to external stimulus	2	0.000732219870982859
12	0.00507253728314903	response to far red light	0	0
28	0.0118359203273477	response to fatty acid	29	0.0106171881292515
19	0.00803151736498597	response to fluid shear stress	52	0.0190377166455543
22	0.00929965168577322	response to folic acid	26	0.00951885832277716
12	0.00507253728314903	response to food	12	0.00439331922589715
10	0.00422711440262419	response to fructose stimulus	11	0.00402720929040572
6	0.00253626864157452	response to fungus	20	0.00732219870982859
137	0.0579114673159514	response to gamma radiation	135	0.049424841291343
0	0	response to genistein	0	0
9	0.00380440296236177	response to glucagon stimulus	14	0.00512553909688001
40	0.0169084576104968	response to glucocorticoid stimulus	66	0.0241632557424343
96	0.0405802982651923	response to glucose stimulus	113	0.0413704227105315
0	0	response to gonadotropin stimulus	0	0
13	0.00549524872341145	response to gravity	5	0.00183054967745715
8	0.00338169152209935	response to growth hormone stimulus	8	0.00292887948393143
56	0.0236718406546955	response to heat	93	0.0340482240007029
7	0.00295898008183693	response to herbicide	14	0.00512553909688001
25	0.0105677860065605	response to high density lipoprotein stimulus	20	0.00732219870982859
14	0.00591796016367387	response to high light intensity	1	0.000366109935491429
0	0	response to histamine	0	0
31	0.013104054648135	response to hormone stimulus	70	0.0256276954844001
18	0.00760880592472355	response to hydrogen peroxide	61	0.0223327060649772
4	0.00169084576104968	response to hydroperoxide	8	0.00292887948393143
14	0.00591796016367387	response to hydrostatic pressure	21	0.00768830864532002
0	0	response to hydroxyisoflavone	0	0
21	0.0088769402455108	response to hyperoxia	14	0.00512553909688001
227	0.0959554969395692	response to hypoxia	180	0.0658997883884573
0	0	response to inactivity	0	0
4	0.00169084576104968	response to inorganic substance	2	0.000732219870982859
0	0	response to insecticide	0	0
129	0.0545297757938521	response to insulin stimulus	156	0.057113149936663
15	0.00634067160393629	response to interferon-gamma	3	0.00109832980647429
19	0.00803151736498597	response to interleukin-1	57	0.0208682663230115
13	0.00549524872341145	response to interleukin-15	20	0.00732219870982859
7	0.00295898008183693	response to interleukin-2	14	0.00512553909688001
7	0.00295898008183693	response to interleukin-4	14	0.00512553909688001
168	0.0710155219640864	response to ionizing radiation	136	0.0497909512268344
16	0.00676338304419871	response to iron ion	16	0.00585775896786287
10	0.00422711440262419	response to iron(II) ion	21	0.00768830864532002
10	0.00422711440262419	response to iron(III) ion	5	0.00183054967745715
0	0	response to jasmonic acid stimulus	1	0.000366109935491429
42	0.0177538804910216	response to laminar fluid shear stress	42	0.01537661729064
8	0.00338169152209935	response to lead ion	0	0
7	0.00295898008183693	response to leucine	14	0.00512553909688001
0	0	response to light intensity	0	0
46	0.0194447262520713	response to light stimulus	33	0.0120816278712172
0	0	response to linoleic acid	5	0.00183054967745715
25	0.0105677860065605	response to lipid	42	0.01537661729064
145	0.0612931588380508	response to lipopolysaccharide	181	0.0662658983239487
12	0.00507253728314903	response to lithium ion	8	0.00292887948393143
42	0.0177538804910216	response to low density lipoprotein stimulus	42	0.01537661729064
12	0.00507253728314903	response to low fluence blue light stimulus by blue low-fluence system	0	0
0	0	response to magnesium ion	0	0
8	0.00338169152209935	response to manganese ion	0	0
155	0.065520273240675	response to mechanical stimulus	117	0.0428348624524972
2	0.000845422880524838	response to mercury ion	4	0.00146443974196572
7	0.00295898008183693	response to metal ion	2	0.000732219870982859
12	0.00507253728314903	response to methotrexate	10	0.00366109935491429
24	0.0101450745662981	response to methylglyoxal	32	0.0117155179357257
40	0.0169084576104968	response to methylmercury	15	0.00549164903237144
0	0	response to mineralocorticoid stimulus	0	0
64	0.0270535321767948	response to misfolded protein	48	0.0175732769035886
9	0.00380440296236177	response to molecule of bacterial origin	29	0.0106171881292515
0	0	response to molecule of fungal origin	0	0
50	0.021135572013121	response to morphine	62	0.0226988160004686
84	0.0355077609820432	response to muramyl dipeptide	94	0.0344143339361944
0	0	response to muscle activity	4	0.00146443974196572
0	0	response to mycotoxin	0	0
0	0	response to nematode	0	0
1	0.000422711440262419	response to nicotine	3	0.00109832980647429
10	0.00422711440262419	response to nitrosative stress	16	0.00585775896786287
177	0.0748199249264482	response to nutrient	206	0.0754186467112345
45	0.0190220148118089	response to nutrient levels	51	0.0186716067100629
9	0.00380440296236177	response to oleic acid	12	0.00439331922589715
185	0.0782016164485476	response to organic cyclic substance	169	0.0618725790980516
62	0.02620810929627	response to organic nitrogen	59	0.0216004861939943
197	0.0832741537316966	response to organic substance	182	0.0666320082594401
0	0	response to organophosphorus	3	0.00109832980647429
18	0.00760880592472355	response to osmotic stress	14	0.00512553909688001
0	0	response to other organism	7	0.00256276954844001
298	0.125968009198201	response to oxidative stress	244	0.0893308242599088
15	0.00634067160393629	response to oxygen radical	5	0.00183054967745715
0	0	response to ozone	0	0
3	0.00126813432078726	response to pain	8	0.00292887948393143
35	0.0147949004091847	response to peptide hormone stimulus	98	0.0358787736781601
0	0	response to peptidoglycan	0	0
14	0.00591796016367387	response to pH	12	0.00439331922589715
5	0.0021135572013121	response to pheromone	2	0.000732219870982859
20	0.00845422880524838	response to progesterone stimulus	35	0.0128138477422
0	0	response to prostaglandin E stimulus	0	0
4	0.00169084576104968	response to purine	8	0.00292887948393143
0	0	response to pyrethroid	0	0
9	0.00380440296236177	response to radiation	33	0.0120816278712172
0	0	response to reactive oxygen species	8	0.00292887948393143
12	0.00507253728314903	response to red light	0	0
20	0.00845422880524838	response to redox state	2	0.000732219870982859
22	0.00929965168577322	response to retinoic acid	19	0.00695608877433716
4	0.00169084576104968	response to salicylic acid stimulus	4	0.00146443974196572
30	0.0126813432078726	response to salt stress	41	0.0150105073551486
31	0.013104054648135	response to selenium ion	9	0.00329498941942286
0	0	response to silicon dioxide	0	0
0	0	response to silver ion	0	0
54	0.0228264177741706	response to starvation	73	0.0267260252908743
20	0.00845422880524838	response to steroid hormone stimulus	22	0.00805441858081145
47	0.0198674376923337	response to stimulus	61	0.0223327060649772
65	0.0274762436170573	response to stress	69	0.0252615855489086
17	0.00718609448446113	response to sucrose stimulus	26	0.00951885832277716
20	0.00845422880524838	response to superoxide	15	0.00549164903237144
130	0.0549524872341145	response to symbiont	100	0.0366109935491429
0	0	response to symbiotic bacterium	0	0
0	0	response to temperature stimulus	0	0
39	0.0164857461702343	response to testosterone stimulus	42	0.01537661729064
130	0.0549524872341145	response to toxin	121	0.044299302194463
0	0	response to trehalose stimulus	0	0
0	0	response to trehalose-6-phosphate stimulus	0	0
29	0.0122586317676102	response to tumor necrosis factor	53	0.0194038265810458
24	0.0101450745662981	response to type I interferon	7	0.00256276954844001
69	0.0291670893781069	response to unfolded protein	98	0.0358787736781601
127	0.0536843529133272	response to UV	121	0.044299302194463
0	0	response to UV-A	0	0
34	0.0143721889689223	response to UV-B	12	0.00439331922589715
41	0.0173311690507592	response to UV-C	25	0.00915274838728573
97	0.0410030097054547	response to virus	65	0.0237971458069429
20	0.00845422880524838	response to vitamin A	21	0.00768830864532002
0	0	response to vitamin B1	0	0
0	0	response to vitamin B2	4	0.00146443974196572
26	0.0109904974468229	response to vitamin D	47	0.0172071669680972
0	0	response to water	0	0
50	0.021135572013121	response to water deprivation	27	0.00988496825826859
45	0.0190220148118089	response to wounding	58	0.0212343762585029
82	0.0346623381015184	response to X-ray	67	0.0245293656779258
6	0.00253626864157452	response to xenobiotic stimulus	13	0.00475942916138858
11	0.00464982584288661	response to yeast	10	0.00366109935491429
18	0.00760880592472355	response to zinc ion	30	0.0109832980647429
106	0.0448074126678164	retina development in camera-type eye	186	0.0680964480014059
39	0.0164857461702343	retina homeostasis	24	0.0087866384517943
62	0.02620810929627	retina layer formation	77	0.0281904650328401
13	0.00549524872341145	retina morphogenesis in camera-type eye	19	0.00695608877433716
0	0	retinal binding	0	0
4	0.00169084576104968	retinal bipolar neuron differentiation	2	0.000732219870982859
260	0.109904974468229	retinal cell programmed cell death	218	0.0798119659371316
14	0.00591796016367387	retinal cone cell development	19	0.00695608877433716
0	0	retinal dehydrogenase activity	0	0
62	0.02620810929627	retinal ganglion cell axon guidance	106	0.0388076531620915
0	0	retinal isomerase activity	0	0
17	0.00718609448446113	retinal metabolic process	17	0.0062238689033543
22	0.00929965168577322	retinal rod cell development	49	0.01793938683908
4	0.00169084576104968	retinal rod cell fate commitment	2	0.000732219870982859
0	0	retinoic acid 4-hydroxylase activity	0	0
0	0	retinoic acid binding	0	0
0	0	retinoic acid biosynthetic process	0	0
0	0	retinoic acid catabolic process	0	0
0	0	retinoic acid metabolic process	0	0
0	0	retinoic acid receptor activity	0	0
0	0	retinoic acid receptor binding	0	0
0	0	retinoic acid receptor signaling pathway	19	0.00695608877433716
0	0	retinoid binding	0	0
16	0.00676338304419871	retinoid metabolic process	11	0.00402720929040572
0	0	retinoid X receptor binding	0	0
0	0	retinol binding	0	0
0	0	retinol dehydrogenase activity	0	0
19	0.00803151736498597	retinol metabolic process	18	0.00658997883884573
0	0	retinol O-fatty-acyltransferase activity	0	0
0	0	retinyl-palmitate esterase activity	0	0
44	0.0185993033715464	retrograde axon cargo transport	32	0.0117155179357257
80	0.0338169152209935	retrograde protein transport, ER to cytosol	18	0.00658997883884573
0	0	retrograde synaptic vesicle transport	5	0.00183054967745715
196	0.0828514422914342	retrograde transport, endosome to Golgi	143	0.0523537207752744
2	0.000845422880524838	retrograde transport, vesicle recycling within Golgi	8	0.00292887948393143
186	0.07862432788881	retrograde vesicle-mediated transport, Golgi to ER	142	0.051987610839783
0	0	retromer complex	0	0
0	0	retromer complex, inner shell	0	0
0	0	retromer complex, outer shell	0	0
0	0	retrotransposon nucleocapsid	0	0
70	0.0295898008183693	reverse cholesterol transport	73	0.0267260252908743
0	0	rhabdomere	0	0
20	0.00845422880524838	rhabdomere development	52	0.0190377166455543
0	0	rhabdomere membrane biogenesis	8	0.00292887948393143
0	0	rhamnose binding	0	0
0	0	Rho GDP-dissociation inhibitor activity	0	0
0	0	Rho GDP-dissociation inhibitor binding	0	0
0	0	Rho GTPase binding	0	0
0	0	Rho guanyl-nucleotide exchange factor activity	0	0
107	0.0452301241080789	Rho protein signal transduction	188	0.0688286678723887
6	0.00253626864157452	rhodopsin mediated signaling pathway	6	0.00219665961294858
0	0	rhombomere 4 morphogenesis	0	0
45	0.0190220148118089	rhombomere boundary formation	49	0.01793938683908
36	0.0152176118494471	rhombomere development	42	0.01537661729064
0	0	rhoptry	0	0
16	0.00676338304419871	rhythmic behavior	39	0.0142782874841657
159	0.0672111190017247	rhythmic process	153	0.0560148201301887
28	0.0118359203273477	rhythmic synaptic transmission	48	0.0175732769035886
0	0	riboflavin biosynthetic process	4	0.00146443974196572
0	0	riboflavin kinase activity	0	0
0	0	riboflavin metabolic process	4	0.00146443974196572
0	0	riboflavin transport	0	0
0	0	riboflavin transporter activity	0	0
0	0	ribokinase activity	0	0
0	0	ribonuclease activity	0	0
0	0	ribonuclease H activity	0	0
0	0	ribonuclease H2 complex	0	0
0	0	ribonuclease III activity	0	0
0	0	ribonuclease MRP activity	0	0
0	0	ribonuclease MRP complex	0	0
0	0	ribonuclease P activity	0	0
0	0	ribonuclease T2 activity	0	0
0	0	ribonucleoprotein binding	0	0
0	0	ribonucleoprotein complex	0	0
4	0.00169084576104968	ribonucleoprotein complex assembly	0	0
0	0	ribonucleoside binding	0	0
0	0	ribonucleoside diphosphate catabolic process	2	0.000732219870982859
0	0	ribonucleoside-diphosphate reductase activity	0	0
0	0	ribonucleoside-diphosphate reductase complex	0	0
2	0.000845422880524838	ribonucleotide metabolic process	0	0
0	0	ribophagy	0	0
10	0.00422711440262419	ribose phosphate biosynthetic process	5	0.00183054967745715
0	0	ribose phosphate diphosphokinase activity	0	0
4	0.00169084576104968	ribose phosphate metabolic process	0	0
0	0	ribose-5-phosphate isomerase activity	0	0
33	0.0139494775286598	ribosomal large subunit assembly	42	0.01537661729064
0	0	ribosomal large subunit binding	0	0
28	0.0118359203273477	ribosomal large subunit biogenesis	14	0.00512553909688001
22	0.00929965168577322	ribosomal large subunit export from nucleus	39	0.0142782874841657
21	0.0088769402455108	ribosomal protein import into nucleus	17	0.0062238689033543
0	0	ribosomal protein S6 kinase activity	0	0
0	0	ribosomal S6-glutamic acid ligase activity	0	0
38	0.0160630347299719	ribosomal small subunit assembly	8	0.00292887948393143
0	0	ribosomal small subunit binding	0	0
10	0.00422711440262419	ribosomal small subunit biogenesis	4	0.00146443974196572
20	0.00845422880524838	ribosomal small subunit export from nucleus	30	0.0109832980647429
0	0	ribosome	0	0
11	0.00464982584288661	ribosome assembly	10	0.00366109935491429
0	0	ribosome binding	0	0
66	0.0278989550573197	ribosome biogenesis	44	0.0161088371616229
4	0.00169084576104968	ribosome disassembly	0	0
0	0	ribosome export from nucleus	4	0.00146443974196572
0	0	ribosylnicotinamide kinase activity	0	0
0	0	ribulose-phosphate 3-epimerase activity	0	0
0	0	Ric1p-Rgp1p complex	0	0
7	0.00295898008183693	righting reflex	10	0.00366109935491429
0	0	ring canal formation, actin assembly	0	0
0	0	ring gland development	0	0
0	0	RISC-loading complex	0	0
6	0.00253626864157452	RNA 3'-end processing	2	0.000732219870982859
0	0	RNA 5'-end processing	12	0.00439331922589715
0	0	RNA 7-methylguanosine cap binding	0	0
0	0	RNA binding	0	0
0	0	RNA cap binding	0	0
0	0	RNA capping	1	0.000366109935491429
30	0.0126813432078726	RNA catabolic process	25	0.00915274838728573
0	0	RNA destabilization	0	0
39	0.0164857461702343	RNA elongation from RNA polymerase I promoter	15	0.00549164903237144
