geneID,Uniprot,evalue,Product,GOSlim
CGI_10020208,Q13042,0,Cell division cycle protein 16 homolog (Anaphase-promoting complex subunit 6) (APC6) (CDC16 homolog) (CDC16Hs) (Cyclosome subunit 6),protein metabolism
CGI_10020327,Q32NG5,4e-99,Solute carrier family 2, facilitated glucose transporter member 12 (Glucose transporter type 12) (GLUT-12),transport
CGI_10020331,Q922B6,0,E3 ubiquitin-protein ligase TRAF7 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase TRAF7) (TNF receptor-associated factor 7),protein metabolism
CGI_10020331,Q922B6,0,E3 ubiquitin-protein ligase TRAF7 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase TRAF7) (TNF receptor-associated factor 7),signal transduction
CGI_10020331,Q922B6,0,E3 ubiquitin-protein ligase TRAF7 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase TRAF7) (TNF receptor-associated factor 7),RNA metabolism
CGI_10020331,Q922B6,0,E3 ubiquitin-protein ligase TRAF7 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase TRAF7) (TNF receptor-associated factor 7),death
CGI_10020331,Q922B6,0,E3 ubiquitin-protein ligase TRAF7 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase TRAF7) (TNF receptor-associated factor 7),other metabolic processes
CGI_10020412,P27600,1e-162,Guanine nucleotide-binding protein subunit alpha-12 (G alpha-12) (G-protein subunit alpha-12),developmental processes
CGI_10020412,P27600,1e-162,Guanine nucleotide-binding protein subunit alpha-12 (G alpha-12) (G-protein subunit alpha-12),cell organization and biogenesis
CGI_10020412,P27600,1e-162,Guanine nucleotide-binding protein subunit alpha-12 (G alpha-12) (G-protein subunit alpha-12),signal transduction
CGI_10020412,P27600,1e-162,Guanine nucleotide-binding protein subunit alpha-12 (G alpha-12) (G-protein subunit alpha-12),protein metabolism
CGI_10020438,P35285,5e-65,Ras-related protein Rab-22A (Rab-22) (Rab-14),cell organization and biogenesis
CGI_10020438,P35285,5e-65,Ras-related protein Rab-22A (Rab-22) (Rab-14),transport
CGI_10020442,Q9CSH3,0,Exosome complex exonuclease RRP44 (EC 3.1.13.-) (EC 3.1.26.-) (Protein DIS3 homolog) (Ribosomal RNA-processing protein 44),RNA metabolism
CGI_10020547,Q95ZJ1,1e-45,Polypeptide N-acetylgalactosaminyltransferase 5 (pp-GaNTase 5) (EC 2.4.1.41) (Protein-UDP acetylgalactosaminyltransferase 5) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 5),protein metabolism
CGI_10020564,Q9UHB9,2e-169,Signal recognition particle subunit SRP68 (SRP68) (Signal recognition particle 68 kDa protein),transport
CGI_10020669,Q8BW86,2e-19,Rho guanine nucleotide exchange factor 33,signal transduction
CGI_10020687,A2AHJ4,0,Bromodomain and WD repeat-containing protein 3,RNA metabolism
CGI_10020687,A2AHJ4,0,Bromodomain and WD repeat-containing protein 3,cell organization and biogenesis
CGI_10020806,Q5R9H4,0,APOBEC1 complementation factor (APOBEC1-stimulating protein),protein metabolism
CGI_10020806,Q5R9H4,0,APOBEC1 complementation factor (APOBEC1-stimulating protein),RNA metabolism
CGI_10020993,Q9HAU5,0,Regulator of nonsense transcripts 2 (Nonsense mRNA reducing factor 2) (Up-frameshift suppressor 2 homolog) (hUpf2),transport
CGI_10020993,Q9HAU5,0,Regulator of nonsense transcripts 2 (Nonsense mRNA reducing factor 2) (Up-frameshift suppressor 2 homolog) (hUpf2),RNA metabolism
CGI_10020993,Q9HAU5,0,Regulator of nonsense transcripts 2 (Nonsense mRNA reducing factor 2) (Up-frameshift suppressor 2 homolog) (hUpf2),developmental processes
CGI_10021125,Q80U96,0,Exportin-1 (Exp1) (Chromosome region maintenance 1 protein homolog),RNA metabolism
CGI_10021125,Q80U96,0,Exportin-1 (Exp1) (Chromosome region maintenance 1 protein homolog),transport
CGI_10021125,Q80U96,0,Exportin-1 (Exp1) (Chromosome region maintenance 1 protein homolog),cell cycle and proliferation
CGI_10021125,Q80U96,0,Exportin-1 (Exp1) (Chromosome region maintenance 1 protein homolog),cell organization and biogenesis
CGI_10021125,Q80U96,0,Exportin-1 (Exp1) (Chromosome region maintenance 1 protein homolog),protein metabolism
CGI_10021127,Q8R1S0,7e-129,Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial (EC 1.14.13.-) (Coenzyme Q10 monooxygenase 6),other metabolic processes
CGI_10021243,Q15392,0,Delta(24)-sterol reductase (EC 1.3.1.72) (24-dehydrocholesterol reductase) (3-beta-hydroxysterol delta-24-reductase) (Diminuto/dwarf1 homolog) (Seladin-1),protein metabolism
CGI_10021243,Q15392,0,Delta(24)-sterol reductase (EC 1.3.1.72) (24-dehydrocholesterol reductase) (3-beta-hydroxysterol delta-24-reductase) (Diminuto/dwarf1 homolog) (Seladin-1),developmental processes
CGI_10021243,Q15392,0,Delta(24)-sterol reductase (EC 1.3.1.72) (24-dehydrocholesterol reductase) (3-beta-hydroxysterol delta-24-reductase) (Diminuto/dwarf1 homolog) (Seladin-1),cell cycle and proliferation
CGI_10021243,Q15392,0,Delta(24)-sterol reductase (EC 1.3.1.72) (24-dehydrocholesterol reductase) (3-beta-hydroxysterol delta-24-reductase) (Diminuto/dwarf1 homolog) (Seladin-1),stress response
CGI_10021243,Q15392,0,Delta(24)-sterol reductase (EC 1.3.1.72) (24-dehydrocholesterol reductase) (3-beta-hydroxysterol delta-24-reductase) (Diminuto/dwarf1 homolog) (Seladin-1),death
CGI_10021243,Q15392,0,Delta(24)-sterol reductase (EC 1.3.1.72) (24-dehydrocholesterol reductase) (3-beta-hydroxysterol delta-24-reductase) (Diminuto/dwarf1 homolog) (Seladin-1),signal transduction
CGI_10021243,Q15392,0,Delta(24)-sterol reductase (EC 1.3.1.72) (24-dehydrocholesterol reductase) (3-beta-hydroxysterol delta-24-reductase) (Diminuto/dwarf1 homolog) (Seladin-1),other metabolic processes
CGI_10021444,Q61124,4e-14,Battenin (Protein CLN3),protein metabolism
CGI_10021444,Q61124,4e-14,Battenin (Protein CLN3),transport
CGI_10021444,Q61124,4e-14,Battenin (Protein CLN3),signal transduction
CGI_10021444,Q61124,4e-14,Battenin (Protein CLN3),death
CGI_10021444,Q61124,4e-14,Battenin (Protein CLN3),cell-cell signaling
CGI_10021444,Q61124,4e-14,Battenin (Protein CLN3),cell organization and biogenesis
CGI_10021444,Q61124,4e-14,Battenin (Protein CLN3),other metabolic processes
CGI_10021444,Q61124,4e-14,Battenin (Protein CLN3),stress response
CGI_10021563,O75165,0,DnaJ homolog subfamily C member 13 (Required for receptor-mediated endocytosis 8) (RME-8),transport
CGI_10021563,O75165,0,DnaJ homolog subfamily C member 13 (Required for receptor-mediated endocytosis 8) (RME-8),developmental processes
CGI_10021563,O75165,0,DnaJ homolog subfamily C member 13 (Required for receptor-mediated endocytosis 8) (RME-8),cell organization and biogenesis
CGI_10021679,O60504,7e-42,Vinexin (SH3-containing adapter molecule 1) (SCAM-1) (Sorbin and SH3 domain-containing protein 3),cell adhesion
CGI_10021679,O60504,7e-42,Vinexin (SH3-containing adapter molecule 1) (SCAM-1) (Sorbin and SH3 domain-containing protein 3),RNA metabolism
CGI_10021679,O60504,7e-42,Vinexin (SH3-containing adapter molecule 1) (SCAM-1) (Sorbin and SH3 domain-containing protein 3),signal transduction
CGI_10021679,O60504,7e-42,Vinexin (SH3-containing adapter molecule 1) (SCAM-1) (Sorbin and SH3 domain-containing protein 3),cell organization and biogenesis
CGI_10021786,Q8CDF7,2e-38,piRNA biogenesis protein EXD1 (Exonuclease 3'-5' domain-containing protein 1) (Exonuclease 3'-5' domain-like-containing protein 1) (Inactive exonuclease EXD1) (mExd1),RNA metabolism
CGI_10021786,Q8CDF7,2e-38,piRNA biogenesis protein EXD1 (Exonuclease 3'-5' domain-containing protein 1) (Exonuclease 3'-5' domain-like-containing protein 1) (Inactive exonuclease EXD1) (mExd1),other metabolic processes
CGI_10021786,Q8CDF7,2e-38,piRNA biogenesis protein EXD1 (Exonuclease 3'-5' domain-containing protein 1) (Exonuclease 3'-5' domain-like-containing protein 1) (Inactive exonuclease EXD1) (mExd1),cell cycle and proliferation
CGI_10021842,Q6DCP1,1e-123,FAD-dependent oxidoreductase domain-containing protein 1 (EC 1.-.-.-),cell organization and biogenesis
CGI_10021945,Q62915,3e-176,Peripheral plasma membrane protein CASK (EC 2.7.11.1) (Calcium/calmodulin-dependent serine protein kinase),cell-cell signaling
CGI_10021945,Q62915,3e-176,Peripheral plasma membrane protein CASK (EC 2.7.11.1) (Calcium/calmodulin-dependent serine protein kinase),RNA metabolism
CGI_10021945,Q62915,3e-176,Peripheral plasma membrane protein CASK (EC 2.7.11.1) (Calcium/calmodulin-dependent serine protein kinase),transport
CGI_10021945,Q62915,3e-176,Peripheral plasma membrane protein CASK (EC 2.7.11.1) (Calcium/calmodulin-dependent serine protein kinase),developmental processes
CGI_10021948,P24928,0,DNA-directed RNA polymerase II subunit RPB1 (RNA polymerase II subunit B1) (EC 2.7.7.6) (DNA-directed RNA polymerase II subunit A) (DNA-directed RNA polymerase III largest subunit) (RNA-directed RNA polymerase II subunit RPB1) (EC 2.7.7.48),cell organization and biogenesis
CGI_10021948,P24928,0,DNA-directed RNA polymerase II subunit RPB1 (RNA polymerase II subunit B1) (EC 2.7.7.6) (DNA-directed RNA polymerase II subunit A) (DNA-directed RNA polymerase III largest subunit) (RNA-directed RNA polymerase II subunit RPB1) (EC 2.7.7.48),RNA metabolism
CGI_10021948,P24928,0,DNA-directed RNA polymerase II subunit RPB1 (RNA polymerase II subunit B1) (EC 2.7.7.6) (DNA-directed RNA polymerase II subunit A) (DNA-directed RNA polymerase III largest subunit) (RNA-directed RNA polymerase II subunit RPB1) (EC 2.7.7.48),stress response
CGI_10021948,P24928,0,DNA-directed RNA polymerase II subunit RPB1 (RNA polymerase II subunit B1) (EC 2.7.7.6) (DNA-directed RNA polymerase II subunit A) (DNA-directed RNA polymerase III largest subunit) (RNA-directed RNA polymerase II subunit RPB1) (EC 2.7.7.48),DNA metabolism
CGI_10021948,P24928,0,DNA-directed RNA polymerase II subunit RPB1 (RNA polymerase II subunit B1) (EC 2.7.7.6) (DNA-directed RNA polymerase II subunit A) (DNA-directed RNA polymerase III largest subunit) (RNA-directed RNA polymerase II subunit RPB1) (EC 2.7.7.48),signal transduction
CGI_10021960,P25228,5e-133,Ras-related protein Rab-3,cell organization and biogenesis
CGI_10021960,P25228,5e-133,Ras-related protein Rab-3,signal transduction
CGI_10021960,P25228,5e-133,Ras-related protein Rab-3,cell-cell signaling
CGI_10021960,P25228,5e-133,Ras-related protein Rab-3,transport
CGI_10021968,Q9QXG4,0,Acetyl-coenzyme A synthetase, cytoplasmic (EC 6.2.1.1) (Acetate--CoA ligase) (Acetyl-CoA synthetase) (ACS) (AceCS) (Acyl-CoA synthetase short-chain family member 2) (Acyl-activating enzyme),other metabolic processes
CGI_10022184,Q2PC93,0,SCO-spondin,cell adhesion
CGI_10022184,Q2PC93,0,SCO-spondin,developmental processes
CGI_10022483,Q01518,2e-118,Adenylyl cyclase-associated protein 1 (CAP 1),cell organization and biogenesis
CGI_10022483,Q01518,2e-118,Adenylyl cyclase-associated protein 1 (CAP 1),transport
CGI_10022483,Q01518,2e-118,Adenylyl cyclase-associated protein 1 (CAP 1),other metabolic processes
CGI_10022483,Q01518,2e-118,Adenylyl cyclase-associated protein 1 (CAP 1),signal transduction
CGI_10022501,Q6P1E7,2e-32,DNA-directed primase/polymerase protein (EC 2.7.7.-) (Coiled-coil domain-containing protein 111),cell organization and biogenesis
CGI_10022501,Q6P1E7,2e-32,DNA-directed primase/polymerase protein (EC 2.7.7.-) (Coiled-coil domain-containing protein 111),stress response
CGI_10022501,Q6P1E7,2e-32,DNA-directed primase/polymerase protein (EC 2.7.7.-) (Coiled-coil domain-containing protein 111),DNA metabolism
CGI_10022703,P07207,0,Neurogenic locus Notch protein [Cleaved into: Processed neurogenic locus Notch protein],cell cycle and proliferation
CGI_10022703,P07207,0,Neurogenic locus Notch protein [Cleaved into: Processed neurogenic locus Notch protein],developmental processes
CGI_10022703,P07207,0,Neurogenic locus Notch protein [Cleaved into: Processed neurogenic locus Notch protein],cell adhesion
CGI_10022703,P07207,0,Neurogenic locus Notch protein [Cleaved into: Processed neurogenic locus Notch protein],RNA metabolism
CGI_10022703,P07207,0,Neurogenic locus Notch protein [Cleaved into: Processed neurogenic locus Notch protein],death
CGI_10022703,P07207,0,Neurogenic locus Notch protein [Cleaved into: Processed neurogenic locus Notch protein],cell organization and biogenesis
CGI_10022703,P07207,0,Neurogenic locus Notch protein [Cleaved into: Processed neurogenic locus Notch protein],other metabolic processes
CGI_10022703,P07207,0,Neurogenic locus Notch protein [Cleaved into: Processed neurogenic locus Notch protein],cell-cell signaling
CGI_10022703,P07207,0,Neurogenic locus Notch protein [Cleaved into: Processed neurogenic locus Notch protein],stress response
CGI_10022703,P07207,0,Neurogenic locus Notch protein [Cleaved into: Processed neurogenic locus Notch protein],signal transduction
CGI_10022771,Q96SB3,7e-42,Neurabin-2 (Neurabin-II) (Protein phosphatase 1 regulatory subunit 9B) (Spinophilin),RNA metabolism
CGI_10022771,Q96SB3,7e-42,Neurabin-2 (Neurabin-II) (Protein phosphatase 1 regulatory subunit 9B) (Spinophilin),developmental processes
CGI_10022771,Q96SB3,7e-42,Neurabin-2 (Neurabin-II) (Protein phosphatase 1 regulatory subunit 9B) (Spinophilin),cell organization and biogenesis
CGI_10022771,Q96SB3,7e-42,Neurabin-2 (Neurabin-II) (Protein phosphatase 1 regulatory subunit 9B) (Spinophilin),cell-cell signaling
CGI_10022771,Q96SB3,7e-42,Neurabin-2 (Neurabin-II) (Protein phosphatase 1 regulatory subunit 9B) (Spinophilin),signal transduction
CGI_10022771,Q96SB3,7e-42,Neurabin-2 (Neurabin-II) (Protein phosphatase 1 regulatory subunit 9B) (Spinophilin),cell cycle and proliferation
CGI_10022832,Q5R9C1,0,6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 3 (6PF-2-K/Fru-2,6-P2ase 3) (PFK/FBPase 3) (6PF-2-K/Fru-2,6-P2ase brain/placenta-type isozyme) [Includes: 6-phosphofructo-2-kinase (EC 2.7.1.105); Fructose-2,6-bisphosphatase (EC 3.1.3.46)],other metabolic processes
CGI_10023025,Q9UKU7,0,Isobutyryl-CoA dehydrogenase, mitochondrial (EC 1.3.99.-) (Activator-recruited cofactor 42 kDa component) (ARC42) (Acyl-CoA dehydrogenase family member 8) (ACAD-8),RNA metabolism
CGI_10023025,Q9UKU7,0,Isobutyryl-CoA dehydrogenase, mitochondrial (EC 1.3.99.-) (Activator-recruited cofactor 42 kDa component) (ARC42) (Acyl-CoA dehydrogenase family member 8) (ACAD-8),other metabolic processes
CGI_10023236,Q9YHZ6,0,Cell division control protein 45 homolog,cell cycle and proliferation
CGI_10023236,Q9YHZ6,0,Cell division control protein 45 homolog,DNA metabolism
CGI_10023240,P42573,4e-10,Cell death protein 3 (EC 3.4.22.-) [Cleaved into: Cell death protein 3 subunit 1; Cell death protein 3 subunit 2],protein metabolism
CGI_10023240,P42573,4e-10,Cell death protein 3 (EC 3.4.22.-) [Cleaved into: Cell death protein 3 subunit 1; Cell death protein 3 subunit 2],developmental processes
CGI_10023240,P42573,4e-10,Cell death protein 3 (EC 3.4.22.-) [Cleaved into: Cell death protein 3 subunit 1; Cell death protein 3 subunit 2],death
CGI_10023240,P42573,4e-10,Cell death protein 3 (EC 3.4.22.-) [Cleaved into: Cell death protein 3 subunit 1; Cell death protein 3 subunit 2],cell adhesion
CGI_10023240,P42573,4e-10,Cell death protein 3 (EC 3.4.22.-) [Cleaved into: Cell death protein 3 subunit 1; Cell death protein 3 subunit 2],cell organization and biogenesis
CGI_10023427,P55210,2e-82,Caspase-7 (CASP-7) (EC 3.4.22.60) (Apoptotic protease Mch-3) (CMH-1) (ICE-like apoptotic protease 3) (ICE-LAP3) [Cleaved into: Caspase-7 subunit p20; Caspase-7 subunit p11],protein metabolism
CGI_10023427,P55210,2e-82,Caspase-7 (CASP-7) (EC 3.4.22.60) (Apoptotic protease Mch-3) (CMH-1) (ICE-like apoptotic protease 3) (ICE-LAP3) [Cleaved into: Caspase-7 subunit p20; Caspase-7 subunit p11],death
CGI_10023442,P22793,2e-15,Trichohyalin,developmental processes
CGI_10023492,Q5H8A4,4e-143,GPI ethanolamine phosphate transferase 2 (EC 2.-.-.-) (GPI7 homolog) (hGPI7) (Phosphatidylinositol-glycan biosynthesis class G protein) (PIG-G),protein metabolism
CGI_10023537,Q4V348,6e-49,Zinc finger protein 658B,RNA metabolism
CGI_10023569,Q6P9P0,7e-14,SMC5-SMC6 complex localization factor protein 2,cell organization and biogenesis
CGI_10023569,Q6P9P0,7e-14,SMC5-SMC6 complex localization factor protein 2,DNA metabolism
CGI_10023569,Q6P9P0,7e-14,SMC5-SMC6 complex localization factor protein 2,stress response
CGI_10023569,Q6P9P0,7e-14,SMC5-SMC6 complex localization factor protein 2,cell cycle and proliferation
CGI_10023639,Q96JG6,0,Syndetin (Coiled-coil domain-containing protein 132) (EARP/GARPII complex subunit VPS50),transport
CGI_10023684,P23634,0,Plasma membrane calcium-transporting ATPase 4 (PMCA4) (EC 3.6.3.8) (Matrix-remodeling-associated protein 1) (Plasma membrane calcium ATPase isoform 4) (Plasma membrane calcium pump isoform 4),signal transduction
CGI_10023684,P23634,0,Plasma membrane calcium-transporting ATPase 4 (PMCA4) (EC 3.6.3.8) (Matrix-remodeling-associated protein 1) (Plasma membrane calcium ATPase isoform 4) (Plasma membrane calcium pump isoform 4),stress response
CGI_10023684,P23634,0,Plasma membrane calcium-transporting ATPase 4 (PMCA4) (EC 3.6.3.8) (Matrix-remodeling-associated protein 1) (Plasma membrane calcium ATPase isoform 4) (Plasma membrane calcium pump isoform 4),developmental processes
CGI_10023684,P23634,0,Plasma membrane calcium-transporting ATPase 4 (PMCA4) (EC 3.6.3.8) (Matrix-remodeling-associated protein 1) (Plasma membrane calcium ATPase isoform 4) (Plasma membrane calcium pump isoform 4),transport
CGI_10023684,P23634,0,Plasma membrane calcium-transporting ATPase 4 (PMCA4) (EC 3.6.3.8) (Matrix-remodeling-associated protein 1) (Plasma membrane calcium ATPase isoform 4) (Plasma membrane calcium pump isoform 4),RNA metabolism
CGI_10023684,P23634,0,Plasma membrane calcium-transporting ATPase 4 (PMCA4) (EC 3.6.3.8) (Matrix-remodeling-associated protein 1) (Plasma membrane calcium ATPase isoform 4) (Plasma membrane calcium pump isoform 4),protein metabolism
CGI_10023684,P23634,0,Plasma membrane calcium-transporting ATPase 4 (PMCA4) (EC 3.6.3.8) (Matrix-remodeling-associated protein 1) (Plasma membrane calcium ATPase isoform 4) (Plasma membrane calcium pump isoform 4),other metabolic processes
CGI_10023759,Q3SWZ4,6e-120,Exosome complex component RRP45 (Exosome component 9),RNA metabolism
CGI_10023847,Q96RQ3,0,Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial (MCCase subunit alpha) (EC 6.4.1.4) (3-methylcrotonyl-CoA carboxylase 1) (3-methylcrotonyl-CoA carboxylase biotin-containing subunit) (3-methylcrotonyl-CoA:carbon dioxide ligase subunit alpha),cell organization and biogenesis
CGI_10023847,Q96RQ3,0,Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial (MCCase subunit alpha) (EC 6.4.1.4) (3-methylcrotonyl-CoA carboxylase 1) (3-methylcrotonyl-CoA carboxylase biotin-containing subunit) (3-methylcrotonyl-CoA:carbon dioxide ligase subunit alpha),other metabolic processes
CGI_10023907,Q91048,2e-175,Inactive tyrosine-protein kinase 7 (Kinase-like protein) (Protein-tyrosine kinase 7) (Pseudo tyrosine kinase receptor 7) (Tyrosine-protein kinase-like 7),developmental processes
CGI_10023907,Q91048,2e-175,Inactive tyrosine-protein kinase 7 (Kinase-like protein) (Protein-tyrosine kinase 7) (Pseudo tyrosine kinase receptor 7) (Tyrosine-protein kinase-like 7),cell adhesion
CGI_10024079,Q9BXB4,0,Oxysterol-binding protein-related protein 11 (ORP-11) (OSBP-related protein 11),transport
CGI_10024169,P04183,2e-82,Thymidine kinase, cytosolic (EC 2.7.1.21),other metabolic processes
CGI_10024169,P04183,2e-82,Thymidine kinase, cytosolic (EC 2.7.1.21),DNA metabolism
CGI_10024169,P04183,2e-82,Thymidine kinase, cytosolic (EC 2.7.1.21),cell organization and biogenesis
CGI_10024210,A8MTY0,4e-46,Zinc finger protein 724,RNA metabolism
CGI_10024362,Q6DFM9,1e-40,Mitochondrial import receptor subunit TOM20 homolog (Mitochondrial 20 kDa outer membrane protein) (Outer mitochondrial membrane receptor Tom20),cell organization and biogenesis
CGI_10024362,Q6DFM9,1e-40,Mitochondrial import receptor subunit TOM20 homolog (Mitochondrial 20 kDa outer membrane protein) (Outer mitochondrial membrane receptor Tom20),transport
CGI_10024415,O75596,2e-08,C-type lectin domain family 3 member A (C-type lectin superfamily member 1) (Cartilage-derived C-type lectin),developmental processes
CGI_10024516,Q9CYA6,3e-16,Zinc finger CCHC domain-containing protein 8 (TRAMP-like complex RNA-binding factor ZCCHC8),RNA metabolism
CGI_10024637,E1C2Z0,3e-82,Protein MMS22-like (Methyl methanesulfonate-sensitivity protein 22-like),DNA metabolism
CGI_10024637,E1C2Z0,3e-82,Protein MMS22-like (Methyl methanesulfonate-sensitivity protein 22-like),stress response
CGI_10024760,A6QQP7,0,Dysferlin (Dystrophy-associated fer-1-like protein) (Fer-1-like protein 1),cell organization and biogenesis
CGI_10024760,A6QQP7,0,Dysferlin (Dystrophy-associated fer-1-like protein) (Fer-1-like protein 1),transport
CGI_10024801,P97852,0,Peroxisomal multifunctional enzyme type 2 (MFE-2) (17-beta-hydroxysteroid dehydrogenase 4) (17-beta-HSD 4) (D-bifunctional protein) (DBP) (Multifunctional protein 2) (MPF-2) [Cleaved into: (3R)-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.n12); Enoyl-CoA hydratase 2 (EC 4.2.1.107) (EC 4.2.1.119) (3-alpha,7-alpha,12-alpha-trihydroxy-5-beta-cholest-24-enoyl-CoA hydratase)],other metabolic processes
CGI_10024836,Q9QYE0,2e-67,Zinc finger protein PLAG1 (Pleiomorphic adenoma gene 1 protein),cell cycle and proliferation
CGI_10024836,Q9QYE0,2e-67,Zinc finger protein PLAG1 (Pleiomorphic adenoma gene 1 protein),other metabolic processes
CGI_10024836,Q9QYE0,2e-67,Zinc finger protein PLAG1 (Pleiomorphic adenoma gene 1 protein),RNA metabolism
CGI_10024836,Q9QYE0,2e-67,Zinc finger protein PLAG1 (Pleiomorphic adenoma gene 1 protein),developmental processes
CGI_10024836,Q9QYE0,2e-67,Zinc finger protein PLAG1 (Pleiomorphic adenoma gene 1 protein),death
CGI_10025079,Q9NVH0,2e-108,Exonuclease 3'-5' domain-containing protein 2 (EC 3.1.11.1) (Exonuclease 3'-5' domain-like-containing protein 2),stress response
CGI_10025079,Q9NVH0,2e-108,Exonuclease 3'-5' domain-containing protein 2 (EC 3.1.11.1) (Exonuclease 3'-5' domain-like-containing protein 2),DNA metabolism
CGI_10025081,Q9W1W9,1e-42,PRADC1-like protein (PAP21-like protein),developmental processes
CGI_10025169,E1B7X9,0,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1 (EC 3.6.4.12),DNA metabolism
CGI_10025169,E1B7X9,0,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1 (EC 3.6.4.12),stress response
CGI_10025169,E1B7X9,0,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1 (EC 3.6.4.12),cell cycle and proliferation
CGI_10025169,E1B7X9,0,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1 (EC 3.6.4.12),cell organization and biogenesis
CGI_10025234,Q24498,0,Ryanodine receptor (Ryanodine receptor 44F),cell cycle and proliferation
CGI_10025234,Q24498,0,Ryanodine receptor (Ryanodine receptor 44F),transport
CGI_10025234,Q24498,0,Ryanodine receptor (Ryanodine receptor 44F),developmental processes
CGI_10025330,O15400,1e-55,Syntaxin-7,death
CGI_10025330,O15400,1e-55,Syntaxin-7,transport
CGI_10025330,O15400,1e-55,Syntaxin-7,cell organization and biogenesis
CGI_10025432,Q09LZ8,0,Cytosolic carboxypeptidase 6 (EC 3.4.17.-) (ATP/GTP-binding protein-like 4),stress response
CGI_10025484,Q75N73,8e-56,Zinc transporter ZIP14 (Factor for adipocyte differentiation 123) (FAD-123) (Solute carrier family 39 member 14) (Zrt- and Irt-like protein 14) (ZIP-14),transport
CGI_10025541,Q14690,1e-122,Protein RRP5 homolog (NF-kappa-B-binding protein) (NFBP) (Programmed cell death protein 11),RNA metabolism
CGI_10025557,A2BGR3,0,DNA excision repair protein ERCC-6-like (EC 3.6.4.12) (ATP-dependent helicase ERCC6-like),cell cycle and proliferation
CGI_10025557,A2BGR3,0,DNA excision repair protein ERCC-6-like (EC 3.6.4.12) (ATP-dependent helicase ERCC6-like),protein metabolism
CGI_10025645,Q5RFA0,0,Negative elongation factor D (NELF-D) (TH1-like protein),RNA metabolism
CGI_10025652,Q922M3,2e-63,BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3 (mBACURD3) (BTB/POZ domain-containing protein KCTD10),cell organization and biogenesis
CGI_10025652,Q922M3,2e-63,BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3 (mBACURD3) (BTB/POZ domain-containing protein KCTD10),protein metabolism
CGI_10025652,Q922M3,2e-63,BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3 (mBACURD3) (BTB/POZ domain-containing protein KCTD10),signal transduction
CGI_10025652,Q922M3,2e-63,BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3 (mBACURD3) (BTB/POZ domain-containing protein KCTD10),developmental processes
CGI_10025721,P13395,0,Spectrin alpha chain,cell-cell signaling
CGI_10025721,P13395,0,Spectrin alpha chain,cell organization and biogenesis
CGI_10025721,P13395,0,Spectrin alpha chain,protein metabolism
CGI_10025721,P13395,0,Spectrin alpha chain,developmental processes
CGI_10025721,P13395,0,Spectrin alpha chain,transport
CGI_10025721,P13395,0,Spectrin alpha chain,cell cycle and proliferation
CGI_10025943,B5FZ19,2e-173,Eukaryotic translation initiation factor 3 subunit I (eIF3i) (Eukaryotic translation initiation factor 3 subunit 2) (eIF-3-beta) (eIF3 p36),protein metabolism
CGI_10025955,P23913,1e-148,Lamin-B receptor,other metabolic processes
CGI_10026116,Q86WG5,0,Myotubularin-related protein 13 (SET-binding factor 2),developmental processes
CGI_10026116,Q86WG5,0,Myotubularin-related protein 13 (SET-binding factor 2),cell organization and biogenesis
CGI_10026155,O75096,0,Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7),signal transduction
CGI_10026155,O75096,0,Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7),developmental processes
CGI_10026155,O75096,0,Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7),cell organization and biogenesis
CGI_10026155,O75096,0,Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7),protein metabolism
CGI_10026155,O75096,0,Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7),transport
CGI_10026181,O15182,2e-93,Centrin-3,cell organization and biogenesis
CGI_10026181,O15182,2e-93,Centrin-3,cell cycle and proliferation
CGI_10026247,Q92543,3e-41,Sorting nexin-19,transport
CGI_10026247,Q92543,3e-41,Sorting nexin-19,developmental processes
CGI_10026247,Q92543,3e-41,Sorting nexin-19,cell-cell signaling
